Anio,Mes,Pais,Medio_Acceso_Predicho,Destino_Principal,Num_Turistas
2027,4,Rusia,Carretera,Comunidad de Madrid,3860
2027,4,Rusia,Tren,Cataluña,71
2027,4,Rusia,Tren,País Vasco,19
2027,4,Suecia,Aeropuerto,Canarias,66481
2027,4,Suecia,Carretera,Canarias,951
2027,4,Suecia,Puerto,Andalucía,339
2027,4,Suecia,Tren,Comunidad Valenciana,204
2027,4,Suiza,Aeropuerto,Canarias,14098
2027,4,Suiza,Aeropuerto,Cataluña,97673
2027,4,Suiza,Puerto,Andalucía,564
2027,4,Suiza,Tren,Cataluña,337
2027,5,Alemania,Aeropuerto,Canarias,1016951
2027,5,Alemania,Carretera,Baleares,58545
2027,5,Alemania,Puerto,Canarias,7589
2027,5,Alemania,Tren,Canarias,1084
2027,5,Argentina,Aeropuerto,Comunidad de Madrid,35811
2027,5,Argentina,Puerto,Baleares,1619
2027,5,Argentina,Puerto,Cataluña,1145
2027,5,Argentina,Tren,Comunidad de Madrid,947
2027,5,Austria,Aeropuerto,Andalucía,204486
2027,5,Austria,Aeropuerto,Baleares,16447
2027,5,Austria,Puerto,Baleares,889
2027,5,Austria,Puerto,Cataluña,221
2027,5,Brasil,Aeropuerto,Comunidad de Madrid,46864
2027,5,Brasil,Carretera,Comunidad de Madrid,9056
2027,5,Brasil,Carretera,Galicia,4194
2027,5,Brasil,Tren,Comunidad de Madrid,668
2027,5,Bélgica,Aeropuerto,Comunidad Valenciana,205393
2027,5,Bélgica,Carretera,Comunidad Valenciana,34232
2027,5,Bélgica,Puerto,Comunidad Valenciana,2913
2027,5,Bélgica,Tren,Canarias,242
2027,5,Canadá,Aeropuerto,Cataluña,62335
2027,5,Canadá,Carretera,Andalucía,3386
2027,5,Canadá,Puerto,Baleares,10235
2027,5,Canadá,Puerto,Cataluña,1077
2027,5,China,Aeropuerto,Comunidad de Madrid,13712
2027,5,China,Carretera,Cataluña,29
2027,5,China,Tren,Cataluña,1064
2027,5,Corea del Sur,Aeropuerto,Cataluña,25220
2027,5,Corea del Sur,Carretera,Cataluña,25
2027,5,Corea del Sur,Puerto,Cataluña,25
2027,5,Corea del Sur,Tren,Comunidad de Madrid,101
2027,5,Dinamarca,Aeropuerto,Canarias,69630
2027,5,Dinamarca,Carretera,Comunidad Valenciana,1356
2027,5,Dinamarca,Puerto,Andalucía,428
2027,5,Dinamarca,Tren,Canarias,71
2027,5,EE.UU.,Aeropuerto,Andalucía,41426
2027,5,EE.UU.,Aeropuerto,Cataluña,362798
2027,5,EE.UU.,Carretera,Cataluña,8369
2027,5,EE.UU.,Tren,Cataluña,5858
2027,5,Finlandia,Aeropuerto,Canarias,37191
2027,5,Finlandia,Puerto,Andalucía,417
2027,5,Finlandia,Puerto,Canarias,341
2027,5,Finlandia,Tren,Andalucía,37
2027,5,Francia,Aeropuerto,Comunidad Valenciana,18182
2027,5,Francia,Carretera,Cataluña,1497007
2027,5,Irlanda,Aeropuerto,Canarias,227265
2027,5,Irlanda,Carretera,Andalucía,3048
2027,5,Irlanda,Puerto,Andalucía,4222
2027,5,Irlanda,Tren,Andalucía,0
2027,5,Italia,Aeropuerto,Cataluña,407464
2027,5,Italia,Carretera,Andalucía,13381
2027,5,Italia,Puerto,Andalucía,10359
2027,5,Italia,Tren,Cataluña,0
2027,5,Japón,Aeropuerto,Cataluña,9412
2027,5,Japón,Carretera,Cataluña,0
2027,5,Japón,Carretera,Comunidad de Madrid,202
2027,5,Japón,Tren,Cataluña,48
2027,5,Luxemburgo,Aeropuerto,Cataluña,29638
2027,5,Luxemburgo,Carretera,Canarias,5526
2027,5,Luxemburgo,Puerto,Comunidad de Madrid,35
2027,5,Luxemburgo,Tren,Baleares,0
2027,5,México,Aeropuerto,Comunidad de Madrid,125280
2027,5,México,Carretera,Comunidad de Madrid,2430
2027,5,México,Puerto,Comunidad de Madrid,7289
2027,5,Noruega,Aeropuerto,Canarias,98989
2027,5,Noruega,Carretera,Canarias,3199
2027,5,Noruega,Puerto,Canarias,1031
2027,5,Noruega,Tren,Comunidad Valenciana,0
2027,5,Países Bajos,Aeropuerto,Canarias,372268
2027,5,Países Bajos,Aeropuerto,Cataluña,44739
2027,5,Países Bajos,Puerto,Andalucía,844
2027,5,Países Bajos,Puerto,Cataluña,4220
2027,5,Polonia,Aeropuerto,Baleares,207696
2027,5,Polonia,Carretera,Comunidad Valenciana,3185
2027,5,Polonia,Puerto,Cataluña,1487
2027,5,Polonia,Tren,Baleares,0
2027,5,Portugal,Carretera,Galicia,388931
2027,5,Portugal,Puerto,Andalucía,4338
2027,5,Portugal,Puerto,Galicia,1182
2027,5,Reino Unido,Aeropuerto,Canarias,1971164
2027,5,Reino Unido,Carretera,Andalucía,22215
2027,5,Reino Unido,Carretera,Baleares,26254
2027,5,República Checa,Aeropuerto,Cataluña,114049
2027,5,República Checa,Carretera,Comunidad Valenciana,2344
2027,5,República Checa,Puerto,Cataluña,703
2027,5,República Checa,Tren,Cataluña,0
2027,5,Rusia,Carretera,Comunidad de Madrid,5632
2027,5,Rusia,Tren,Cataluña,131
2027,5,Suecia,Aeropuerto,Andalucía,85659
2027,5,Suecia,Carretera,Baleares,1226
2027,5,Suecia,Puerto,Andalucía,700
2027,5,Suiza,Aeropuerto,Baleares,199338
2027,5,Suiza,Carretera,Canarias,28773
2027,5,Suiza,Puerto,Andalucía,1150
2027,5,Suiza,Tren,Cataluña,690
2027,6,Alemania,Aeropuerto,Canarias,1469621
2027,6,Alemania,Puerto,Canarias,10370
2027,6,Alemania,Tren,Baleares,1481
2027,6,Argentina,Aeropuerto,Comunidad de Madrid,49087
2027,6,Argentina,Puerto,Andalucía,1569
2027,6,Argentina,Puerto,Comunidad Valenciana,2218
2027,6,Argentina,Tren,Cataluña,1298
2027,6,Austria,Aeropuerto,Cataluña,322086
2027,6,Austria,Carretera,Baleares,25907
2027,6,Austria,Puerto,Baleares,1401
2027,6,Austria,Tren,Cataluña,350
2027,6,Brasil,Aeropuerto,Galicia,52770
2027,6,Brasil,Carretera,Cataluña,10197
2027,6,Brasil,Carretera,Galicia,4722
2027,6,Brasil,Tren,Comunidad de Madrid,752
2027,6,Bélgica,Aeropuerto,Comunidad Valenciana,222774
2027,6,Bélgica,Carretera,Canarias,37129
2027,6,Bélgica,Puerto,Andalucía,3160
2027,6,Bélgica,Tren,Baleares,263
2027,6,Canadá,Aeropuerto,Cataluña,190964
2027,6,Canadá,Carretera,Baleares,2835
2027,6,Canadá,Carretera,Cataluña,8909
2027,6,China,Aeropuerto,Comunidad Valenciana,22616
2027,6,China,Carretera,Cataluña,48
2027,6,China,Puerto,Cataluña,1585
2027,6,China,Tren,Cataluña,171
2027,6,Corea del Sur,Aeropuerto,Comunidad de Madrid,17819
2027,6,Corea del Sur,Carretera,Cataluña,36
2027,6,Corea del Sur,Tren,Cataluña,71
2027,6,Dinamarca,Aeropuerto,Comunidad Valenciana,66555
2027,6,Dinamarca,Carretera,Canarias,1296
2027,6,Dinamarca,Puerto,Canarias,409
2027,6,Dinamarca,Tren,Andalucía,68
2027,6,EE.UU.,Aeropuerto,Baleares,77068
2027,6,EE.UU.,Aeropuerto,Comunidad de Madrid,690499
2027,6,EE.UU.,Carretera,Cataluña,10898
2027,6,Finlandia,Aeropuerto,Canarias,37191
2027,6,Finlandia,Puerto,Andalucía,758
2027,6,Finlandia,Tren,Comunidad Valenciana,37
2027,6,Francia,Aeropuerto,Andalucía,18182
2027,6,Francia,Aeropuerto,País Vasco,13637
2027,6,Francia,Carretera,Andalucía,509103
2027,6,Francia,Carretera,Cataluña,974267
2027,6,Irlanda,Aeropuerto,Cataluña,227265
2027,6,Irlanda,Carretera,Comunidad Valenciana,3048
2027,6,Irlanda,Puerto,Andalucía,4222
2027,6,Irlanda,Tren,Cataluña,0
2027,6,Italia,Aeropuerto,Comunidad de Madrid,407464
2027,6,Italia,Carretera,Baleares,13381
2027,6,Italia,Puerto,Baleares,10359
2027,6,Italia,Tren,Comunidad de Madrid,0
2027,6,Japón,Aeropuerto,Comunidad de Madrid,9412
2027,6,Japón,Carretera,Cataluña,202
2027,6,Japón,Carretera,Comunidad de Madrid,0
2027,6,Japón,Tren,Comunidad de Madrid,48
2027,6,Luxemburgo,Aeropuerto,Cataluña,29638
2027,6,Luxemburgo,Carretera,Canarias,5526
2027,6,Luxemburgo,Puerto,Baleares,35
2027,6,Luxemburgo,Tren,Baleares,0
2027,6,México,Aeropuerto,Cataluña,125280
2027,6,México,Carretera,Comunidad de Madrid,2430
2027,6,México,Puerto,Comunidad de Madrid,7289
2027,6,Noruega,Aeropuerto,Canarias,98989
2027,6,Noruega,Carretera,Comunidad Valenciana,3199
2027,6,Noruega,Puerto,Canarias,1031
2027,6,Noruega,Tren,Andalucía,0
2027,6,Países Bajos,Aeropuerto,Baleares,44739
2027,6,Países Bajos,Aeropuerto,Canarias,372268
2027,6,Países Bajos,Carretera,Cataluña,844
2027,6,Países Bajos,Puerto,Comunidad Valenciana,4220
2027,6,Polonia,Aeropuerto,Andalucía,207696
2027,6,Polonia,Carretera,Cataluña,3185
2027,6,Polonia,Puerto,Canarias,1487
2027,6,Polonia,Tren,Canarias,0
2027,6,Portugal,Aeropuerto,Cataluña,103346
2027,6,Portugal,Carretera,Galicia,285585
2027,6,Portugal,Puerto,Andalucía,1182
2027,6,Portugal,Puerto,Cataluña,4338
2027,6,Reino Unido,Aeropuerto,Canarias,1993379
2027,6,Reino Unido,Carretera,Andalucía,2019
2027,6,Reino Unido,Carretera,Comunidad Valenciana,24235
2027,6,República Checa,Aeropuerto,Cataluña,169023
2027,6,República Checa,Carretera,Andalucía,1041
2027,6,República Checa,Carretera,Cataluña,3474
2027,6,República Checa,Tren,Canarias,0
2027,6,Rusia,Aeropuerto,Comunidad Valenciana,8346
2027,6,Rusia,Tren,Cataluña,196
2027,6,Rusia,Tren,Comunidad Valenciana,42
2027,6,Suecia,Aeropuerto,Andalucía,106524
2027,6,Suecia,Carretera,Canarias,1524
2027,6,Suecia,Puerto,Comunidad Valenciana,544
2027,6,Suecia,Tren,Comunidad Valenciana,326
2027,6,Suiza,Aeropuerto,Andalucía,177743
2027,6,Suiza,Carretera,Andalucía,25656
2027,6,Suiza,Puerto,Baleares,1026
2027,6,Suiza,Tren,Baleares,616
2027,7,Alemania,Aeropuerto,Cataluña,91390
2027,7,Alemania,Aeropuerto,Comunidad Valenciana,1587476
2027,7,Alemania,Puerto,Canarias,11847
2027,7,Alemania,Tren,Baleares,1692
2027,7,Argentina,Aeropuerto,Comunidad de Madrid,42070
2027,7,Argentina,Puerto,Comunidad de Madrid,1901
2027,7,Argentina,Tren,Comunidad de Madrid,2458
2027,7,Austria,Aeropuerto,Baleares,15002
2027,7,Austria,Aeropuerto,Canarias,186513
2027,7,Austria,Puerto,Baleares,811
2027,7,Austria,Tren,Canarias,202
2027,7,Brasil,Aeropuerto,Cataluña,17478
2027,7,Brasil,Aeropuerto,Comunidad de Madrid,90438
2027,7,Brasil,Puerto,Andalucía,8093
2027,7,Brasil,Tren,Cataluña,1290
2027,7,Bélgica,Aeropuerto,Andalucía,49489
2027,7,Bélgica,Aeropuerto,Comunidad Valenciana,296937
2027,7,Bélgica,Puerto,Canarias,4212
2027,7,Bélgica,Tren,Comunidad Valenciana,350
2027,7,Canadá,Aeropuerto,Andalucía,72797
2027,7,Canadá,Puerto,Cataluña,5213
2027,7,Canadá,Puerto,Comunidad Valenciana,11952
2027,7,China,Aeropuerto,Cataluña,19482
2027,7,China,Puerto,Cataluña,1366
2027,7,China,Tren,Cataluña,147
2027,7,China,Tren,Comunidad de Madrid,42
2027,7,Corea del Sur,Aeropuerto,Cataluña,18350
2027,7,Corea del Sur,Carretera,Cataluña,18
2027,7,Corea del Sur,Puerto,Cataluña,18
2027,7,Corea del Sur,Tren,Cataluña,74
2027,7,Dinamarca,Aeropuerto,Andalucía,243936
2027,7,Dinamarca,Carretera,Canarias,6254
2027,7,Dinamarca,Tren,Cataluña,250
2027,7,EE.UU.,Aeropuerto,Baleares,824761
2027,7,EE.UU.,Aeropuerto,Cataluña,19025
2027,7,EE.UU.,Aeropuerto,Comunidad de Madrid,94177
2027,7,EE.UU.,Carretera,Cataluña,13318
2027,7,Finlandia,Aeropuerto,Cataluña,37191
2027,7,Finlandia,Carretera,Canarias,417
2027,7,Finlandia,Puerto,Andalucía,341
2027,7,Finlandia,Tren,Andalucía,37
2027,7,Francia,Aeropuerto,Baleares,527285
2027,7,Francia,Carretera,Andalucía,987904
2027,7,Irlanda,Aeropuerto,Andalucía,227265
2027,7,Irlanda,Carretera,Canarias,3048
2027,7,Irlanda,Puerto,Canarias,4222
2027,7,Irlanda,Tren,Canarias,0
2027,7,Italia,Aeropuerto,Baleares,407464
2027,7,Italia,Carretera,Comunidad de Madrid,13381
2027,7,Italia,Puerto,Baleares,10359
2027,7,Italia,Tren,Baleares,0
2027,7,Japón,Aeropuerto,Cataluña,9412
2027,7,Japón,Carretera,Cataluña,0
2027,7,Japón,Tren,Comunidad de Madrid,250
2027,7,Luxemburgo,Aeropuerto,Andalucía,29638
2027,7,Luxemburgo,Carretera,Canarias,5526
2027,7,Luxemburgo,Puerto,Comunidad de Madrid,35
2027,7,Luxemburgo,Tren,Comunidad de Madrid,0
2027,7,México,Aeropuerto,Comunidad de Madrid,125280
2027,7,México,Carretera,Comunidad de Madrid,945
2027,7,México,Puerto,Comunidad de Madrid,8774
2027,7,Noruega,Aeropuerto,Canarias,98989
2027,7,Noruega,Carretera,Canarias,3199
2027,7,Noruega,Puerto,Baleares,1031
2027,7,Noruega,Tren,Andalucía,0
2027,7,Países Bajos,Aeropuerto,Comunidad Valenciana,417007
2027,7,Países Bajos,Carretera,Canarias,844
2027,7,Países Bajos,Puerto,Andalucía,4220
2027,7,Polonia,Aeropuerto,Canarias,207696
2027,7,Polonia,Carretera,Andalucía,3185
2027,7,Polonia,Puerto,Andalucía,1487
2027,7,Polonia,Tren,Cataluña,0
2027,7,Portugal,Aeropuerto,Galicia,103346
2027,7,Portugal,Carretera,Galicia,285585
2027,7,Portugal,Puerto,Andalucía,5520
2027,7,Reino Unido,Aeropuerto,Andalucía,24235
2027,7,Reino Unido,Aeropuerto,Canarias,1993379
2027,7,Reino Unido,Puerto,Andalucía,2019
2027,7,República Checa,Aeropuerto,Baleares,214805
2027,7,República Checa,Carretera,Baleares,1324
2027,7,República Checa,Carretera,Canarias,4414
2027,7,República Checa,Tren,Canarias,0
2027,7,Rusia,Aeropuerto,Comunidad Valenciana,16098
2027,7,Rusia,Tren,Cataluña,82
2027,7,Rusia,Tren,Comunidad Valenciana,297
2027,7,Rusia,Tren,Comunidad de Madrid,82
2027,7,Suecia,Aeropuerto,Andalucía,174295
2027,7,Suecia,Carretera,Cataluña,2494
2027,7,Suecia,Puerto,Baleares,890
2027,7,Suecia,Tren,Comunidad Valenciana,534
2027,7,Suiza,Aeropuerto,Baleares,314086
2027,7,Suiza,Aeropuerto,Comunidad Valenciana,45335
2027,7,Suiza,Carretera,Canarias,1812
2027,7,Suiza,Puerto,Baleares,1088
2027,8,Alemania,Aeropuerto,Baleares,1786041
2027,8,Alemania,Aeropuerto,Canarias,102821
2027,8,Alemania,Carretera,Baleares,13328
2027,8,Alemania,Tren,Baleares,1904
2027,8,Argentina,Aeropuerto,Cataluña,56171
2027,8,Argentina,Carretera,Comunidad de Madrid,1796
2027,8,Argentina,Puerto,Comunidad de Madrid,2539
2027,8,Argentina,Tren,Comunidad de Madrid,1486
2027,8,Austria,Aeropuerto,Baleares,331184
2027,8,Austria,Carretera,Baleares,26637
2027,8,Austria,Puerto,Cataluña,1440
2027,8,Austria,Tren,Canarias,360
2027,8,Brasil,Aeropuerto,Cataluña,42880
2027,8,Brasil,Puerto,Andalucía,8286
2027,8,Brasil,Puerto,Comunidad de Madrid,3837
2027,8,Brasil,Tren,Comunidad de Madrid,611
2027,8,Bélgica,Aeropuerto,Andalucía,137008
2027,8,Bélgica,Aeropuerto,Cataluña,822049
2027,8,Bélgica,Carretera,Cataluña,11660
2027,8,Bélgica,Tren,Cataluña,971
2027,8,Canadá,Aeropuerto,Cataluña,104529
2027,8,Canadá,Aeropuerto,Comunidad de Madrid,17163
2027,8,Canadá,Carretera,Cataluña,5678
2027,8,Canadá,Puerto,Cataluña,1806
2027,8,China,Aeropuerto,Comunidad Valenciana,17330
2027,8,China,Carretera,Comunidad de Madrid,37
2027,8,China,Puerto,Comunidad de Madrid,1215
2027,8,China,Tren,Comunidad de Madrid,130
2027,8,Corea del Sur,Aeropuerto,Cataluña,7109
2027,8,Corea del Sur,Carretera,Cataluña,7
2027,8,Corea del Sur,Carretera,Comunidad de Madrid,7
2027,8,Corea del Sur,Tren,Comunidad de Madrid,28
2027,8,Dinamarca,Aeropuerto,Andalucía,114479
2027,8,Dinamarca,Carretera,Canarias,2230
2027,8,Dinamarca,Puerto,Baleares,703
2027,8,Dinamarca,Tren,Baleares,117
2027,8,EE.UU.,Aeropuerto,Baleares,49990
2027,8,EE.UU.,Aeropuerto,Cataluña,437796
2027,8,EE.UU.,Carretera,Comunidad de Madrid,10098
2027,8,EE.UU.,Tren,Cataluña,7069
2027,8,Finlandia,Aeropuerto,Andalucía,37191
2027,8,Finlandia,Carretera,Canarias,417
2027,8,Finlandia,Puerto,Andalucía,341
2027,8,Finlandia,Tren,Comunidad Valenciana,37
2027,8,Francia,Aeropuerto,Andalucía,18182
2027,8,Francia,Carretera,Cataluña,1497007
2027,8,Irlanda,Aeropuerto,Canarias,227265
2027,8,Irlanda,Carretera,Canarias,3048
2027,8,Irlanda,Puerto,Cataluña,4222
2027,8,Irlanda,Tren,Baleares,0
2027,8,Italia,Aeropuerto,Andalucía,407464
2027,8,Italia,Carretera,Cataluña,13381
2027,8,Italia,Puerto,Canarias,10359
2027,8,Italia,Tren,Andalucía,0
2027,8,Japón,Aeropuerto,Comunidad de Madrid,9412
2027,8,Japón,Carretera,Cataluña,0
2027,8,Japón,Puerto,Cataluña,202
2027,8,Japón,Tren,Comunidad de Madrid,48
2027,8,Luxemburgo,Aeropuerto,Canarias,29638
2027,8,Luxemburgo,Carretera,Cataluña,5526
2027,8,Luxemburgo,Tren,Baleares,35
2027,8,Luxemburgo,Tren,Comunidad de Madrid,0
2027,8,México,Aeropuerto,Comunidad de Madrid,125280
2027,8,México,Carretera,Comunidad de Madrid,945
2027,8,México,Puerto,Comunidad de Madrid,8774
2027,8,Noruega,Aeropuerto,Comunidad Valenciana,98989
2027,8,Noruega,Puerto,Andalucía,3199
2027,8,Noruega,Puerto,Canarias,1031
2027,8,Noruega,Tren,Comunidad Valenciana,0
2027,8,Países Bajos,Aeropuerto,Andalucía,417007
2027,8,Países Bajos,Carretera,Comunidad Valenciana,844
2027,8,Países Bajos,Puerto,Andalucía,4220
2027,8,Polonia,Aeropuerto,Andalucía,207696
2027,8,Polonia,Carretera,Cataluña,3185
2027,8,Polonia,Puerto,Comunidad Valenciana,1487
2027,8,Polonia,Tren,Comunidad Valenciana,0
2027,8,Portugal,Aeropuerto,Comunidad de Madrid,103346
2027,8,Portugal,Carretera,Galicia,285585
2027,8,Portugal,Puerto,Cataluña,1182
2027,8,Portugal,Puerto,Galicia,4338
2027,8,Reino Unido,Aeropuerto,Canarias,24235
2027,8,Reino Unido,Aeropuerto,Comunidad Valenciana,1971164
2027,8,Reino Unido,Carretera,Baleares,22215
2027,8,Reino Unido,Carretera,Cataluña,2019
2027,8,República Checa,Aeropuerto,Andalucía,194789
2027,8,República Checa,Carretera,Baleares,4004
2027,8,República Checa,Carretera,Canarias,1201
2027,8,República Checa,Tren,Cataluña,0
2027,8,Rusia,Aeropuerto,Cataluña,12350
2027,8,Rusia,Tren,Cataluña,354
2027,8,Suecia,Aeropuerto,Baleares,83955
2027,8,Suecia,Carretera,Andalucía,1201
2027,8,Suecia,Puerto,Comunidad Valenciana,429
2027,8,Suecia,Tren,Cataluña,257
2027,8,Suiza,Aeropuerto,Canarias,354763
2027,8,Suiza,Carretera,Canarias,1789
2027,8,Suiza,Puerto,Comunidad Valenciana,1074
2027,9,Alemania,Aeropuerto,Baleares,1633561
2027,9,Alemania,Puerto,Baleares,13173
2027,9,Argentina,Aeropuerto,Comunidad de Madrid,56831
2027,9,Argentina,Puerto,Andalucía,2568
2027,9,Argentina,Puerto,Baleares,1817
2027,9,Argentina,Tren,Comunidad de Madrid,1503
2027,9,Austria,Aeropuerto,Baleares,19785
2027,9,Austria,Aeropuerto,Cataluña,245981
2027,9,Austria,Puerto,Baleares,1069
2027,9,Austria,Tren,Cataluña,267
2027,9,Brasil,Aeropuerto,Comunidad de Madrid,36027
2027,9,Brasil,Carretera,Cataluña,6962
2027,9,Brasil,Puerto,Andalucía,3224
2027,9,Brasil,Tren,Cataluña,513
2027,9,Bélgica,Aeropuerto,Andalucía,83252
2027,9,Bélgica,Aeropuerto,Cataluña,499514
2027,9,Bélgica,Puerto,Andalucía,590
2027,9,Bélgica,Puerto,Comunidad Valenciana,7084
2027,9,Canadá,Aeropuerto,Cataluña,19166
2027,9,Canadá,Aeropuerto,Comunidad Valenciana,116732
2027,9,Canadá,Carretera,Andalucía,6340
2027,9,Canadá,Puerto,Comunidad de Madrid,2017
2027,9,China,Aeropuerto,Comunidad de Madrid,44981
2027,9,China,Carretera,Comunidad Valenciana,3154
2027,9,China,Tren,Cataluña,97
2027,9,China,Tren,Comunidad de Madrid,339
2027,9,Corea del Sur,Aeropuerto,Cataluña,13218
2027,9,Corea del Sur,Puerto,Cataluña,26
2027,9,Corea del Sur,Tren,Cataluña,53
2027,9,Dinamarca,Aeropuerto,Baleares,114684
2027,9,Dinamarca,Carretera,Andalucía,2234
2027,9,Dinamarca,Puerto,Andalucía,706
2027,9,Dinamarca,Tren,Andalucía,117
2027,9,EE.UU.,Aeropuerto,Andalucía,45549
2027,9,EE.UU.,Aeropuerto,Cataluña,398895
2027,9,EE.UU.,Carretera,Cataluña,9201
2027,9,EE.UU.,Carretera,Comunidad de Madrid,6441
2027,9,Finlandia,Aeropuerto,Andalucía,37191
2027,9,Finlandia,Carretera,Comunidad Valenciana,417
2027,9,Finlandia,Puerto,Andalucía,341
2027,9,Finlandia,Tren,Andalucía,37
2027,9,Francia,Aeropuerto,Comunidad Valenciana,18182
2027,9,Francia,Aeropuerto,País Vasco,13637
2027,9,Francia,Carretera,Baleares,509103
2027,9,Francia,Carretera,Cataluña,974267
2027,9,Irlanda,Aeropuerto,Canarias,227265
2027,9,Irlanda,Carretera,Cataluña,3048
2027,9,Irlanda,Puerto,Canarias,4222
2027,9,Irlanda,Tren,Andalucía,0
2027,9,Italia,Aeropuerto,Andalucía,407464
2027,9,Italia,Carretera,Canarias,13381
2027,9,Italia,Puerto,Canarias,10359
2027,9,Italia,Tren,Canarias,0
2027,9,Japón,Carretera,Cataluña,202
2027,9,Japón,Puerto,Andalucía,9412
2027,9,Japón,Tren,Cataluña,48
2027,9,Luxemburgo,Aeropuerto,Comunidad de Madrid,29638
2027,9,Luxemburgo,Carretera,Baleares,5526
2027,9,Luxemburgo,Puerto,Andalucía,35
2027,9,Luxemburgo,Tren,Comunidad de Madrid,0
2027,9,México,Aeropuerto,Cataluña,125280
2027,9,México,Carretera,Comunidad de Madrid,945
2027,9,México,Puerto,Comunidad de Madrid,8774
2027,9,Noruega,Aeropuerto,Cataluña,98989
2027,9,Noruega,Carretera,Canarias,3199
2027,9,Noruega,Puerto,Comunidad Valenciana,1031
2027,9,Noruega,Tren,Canarias,0
2027,9,Países Bajos,Aeropuerto,Canarias,44739
2027,9,Países Bajos,Aeropuerto,Comunidad Valenciana,372268
2027,9,Países Bajos,Puerto,Baleares,5064
2027,9,Polonia,Aeropuerto,Cataluña,207696
2027,9,Polonia,Carretera,Cataluña,3185
2027,9,Polonia,Puerto,Cataluña,1487
2027,9,Polonia,Tren,Andalucía,0
2027,9,Portugal,Aeropuerto,Cataluña,285585
2027,9,Portugal,Carretera,Galicia,103346
2027,9,Portugal,Puerto,Andalucía,1182
2027,9,Portugal,Puerto,Cataluña,4338
2027,9,Reino Unido,Aeropuerto,Baleares,1971164
2027,9,Reino Unido,Carretera,Cataluña,22215
2027,9,Reino Unido,Carretera,Comunidad Valenciana,24235
2027,9,Reino Unido,Tren,Canarias,2019
2027,9,República Checa,Aeropuerto,Baleares,97196
2027,9,República Checa,Carretera,Baleares,1998
2027,9,República Checa,Puerto,Cataluña,599
2027,9,República Checa,Tren,Canarias,0
2027,9,Rusia,Carretera,Cataluña,10532
2027,9,Rusia,Puerto,Cataluña,194
2027,9,Rusia,Tren,Cataluña,54
2027,9,Rusia,Tren,Comunidad de Madrid,54
2027,9,Suecia,Aeropuerto,Comunidad Valenciana,124517
2027,9,Suecia,Carretera,Comunidad Valenciana,1782
2027,9,Suecia,Puerto,Baleares,381
2027,9,Suecia,Tren,Andalucía,636
2027,9,Suiza,Aeropuerto,Comunidad Valenciana,250662
2027,9,Suiza,Carretera,Cataluña,36181
2027,9,Suiza,Puerto,Baleares,1447
2027,9,Suiza,Puerto,Cataluña,868
2027,10,Alemania,Aeropuerto,Andalucía,1279575
2027,10,Alemania,Carretera,Baleares,73664
2027,10,Alemania,Puerto,Canarias,9549
2027,10,Alemania,Tren,Comunidad Valenciana,1364
2027,10,Argentina,Aeropuerto,Cataluña,46601
2027,10,Argentina,Puerto,Cataluña,1489
2027,10,Argentina,Puerto,Comunidad Valenciana,2106
2027,10,Argentina,Tren,Comunidad de Madrid,1233
2027,10,Austria,Aeropuerto,Comunidad Valenciana,143545
2027,10,Austria,Carretera,Canarias,11545
2027,10,Austria,Puerto,Andalucía,624
2027,10,Austria,Tren,Baleares,155
2027,10,Brasil,Aeropuerto,Cataluña,36341
2027,10,Brasil,Carretera,Galicia,7023
2027,10,Brasil,Puerto,Cataluña,3251
2027,10,Brasil,Tren,Comunidad de Madrid,518
2027,10,Bélgica,Aeropuerto,Cataluña,339165
2027,10,Bélgica,Aeropuerto,Comunidad Valenciana,56527
2027,10,Bélgica,Puerto,Andalucía,4810
2027,10,Bélgica,Tren,Comunidad Valenciana,401
2027,10,Canadá,Aeropuerto,Baleares,19614
2027,10,Canadá,Aeropuerto,Comunidad de Madrid,119449
2027,10,Canadá,Carretera,Baleares,6489
2027,10,Canadá,Carretera,Cataluña,2065
2027,10,China,Aeropuerto,Cataluña,15396
2027,10,China,Puerto,Cataluña,1079
2027,10,China,Tren,Comunidad de Madrid,149
2027,10,Corea del Sur,Aeropuerto,Andalucía,49834
2027,10,Corea del Sur,Carretera,Cataluña,50
2027,10,Corea del Sur,Puerto,Cataluña,50
2027,10,Corea del Sur,Tren,Cataluña,200
2027,10,Dinamarca,Aeropuerto,Canarias,176766
2027,10,Dinamarca,Carretera,Cataluña,3444
2027,10,Dinamarca,Puerto,Andalucía,1087
2027,10,Dinamarca,Tren,Andalucía,181
2027,10,EE.UU.,Aeropuerto,Cataluña,616976
2027,10,EE.UU.,Carretera,Cataluña,12773
2027,10,EE.UU.,Tren,Andalucía,8942
2027,10,Finlandia,Aeropuerto,Andalucía,37191
2027,10,Finlandia,Carretera,Canarias,417
2027,10,Finlandia,Puerto,Canarias,341
2027,10,Finlandia,Tren,Andalucía,37
2027,10,Francia,Aeropuerto,Baleares,18182
2027,10,Francia,Aeropuerto,Cataluña,13637
2027,10,Francia,Aeropuerto,País Vasco,509103
2027,10,Francia,Carretera,Andalucía,974267
2027,10,Irlanda,Aeropuerto,Cataluña,227265
2027,10,Irlanda,Carretera,Canarias,3048
2027,10,Irlanda,Puerto,Canarias,4222
2027,10,Irlanda,Tren,Baleares,0
2027,10,Italia,Aeropuerto,Cataluña,407464
2027,10,Italia,Aeropuerto,Comunidad de Madrid,13381
