Anio,Mes,Pais,Medio_Acceso_Predicho,Num_Turistas
2027,6,Corea del Sur,Tren,71
2027,6,Dinamarca,Aeropuerto,66555
2027,6,Dinamarca,Carretera,1296
2027,6,Dinamarca,Puerto,409
2027,6,Dinamarca,Tren,68
2027,6,EE.UU.,Aeropuerto,767567
2027,6,EE.UU.,Carretera,10898
2027,6,Finlandia,Aeropuerto,37191
2027,6,Finlandia,Puerto,758
2027,6,Finlandia,Tren,37
2027,6,Francia,Aeropuerto,31819
2027,6,Francia,Carretera,1483370
2027,6,Irlanda,Aeropuerto,227265
2027,6,Irlanda,Carretera,3048
2027,6,Irlanda,Puerto,4222
2027,6,Irlanda,Tren,0
2027,6,Italia,Aeropuerto,407464
2027,6,Italia,Carretera,13381
2027,6,Italia,Puerto,10359
2027,6,Italia,Tren,0
2027,6,Japón,Aeropuerto,9412
2027,6,Japón,Carretera,202
2027,6,Japón,Tren,48
2027,6,Luxemburgo,Aeropuerto,29638
2027,6,Luxemburgo,Carretera,5526
2027,6,Luxemburgo,Puerto,35
2027,6,Luxemburgo,Tren,0
2027,6,México,Aeropuerto,125280
2027,6,México,Carretera,2430
2027,6,México,Puerto,7289
2027,6,Noruega,Aeropuerto,98989
2027,6,Noruega,Carretera,3199
2027,6,Noruega,Puerto,1031
2027,6,Noruega,Tren,0
2027,6,Países Bajos,Aeropuerto,417007
2027,6,Países Bajos,Carretera,844
2027,6,Países Bajos,Puerto,4220
2027,6,Polonia,Aeropuerto,207696
2027,6,Polonia,Carretera,3185
2027,6,Polonia,Puerto,1487
2027,6,Polonia,Tren,0
2027,6,Portugal,Aeropuerto,103346
2027,6,Portugal,Carretera,285585
2027,6,Portugal,Puerto,5520
2027,6,Reino Unido,Aeropuerto,1993379
2027,6,Reino Unido,Carretera,26254
2027,6,República Checa,Aeropuerto,169023
2027,6,República Checa,Carretera,4515
2027,6,República Checa,Tren,0
2027,6,Rusia,Aeropuerto,8346
2027,6,Rusia,Tren,238
2027,6,Suecia,Aeropuerto,106524
2027,6,Suecia,Carretera,1524
2027,6,Suecia,Puerto,544
2027,6,Suecia,Tren,326
2027,6,Suiza,Aeropuerto,177743
2027,6,Suiza,Carretera,25656
2027,6,Suiza,Puerto,1026
2027,6,Suiza,Tren,616
2027,7,Alemania,Aeropuerto,1678866
2027,7,Alemania,Puerto,11847
2027,7,Alemania,Tren,1692
2027,7,Argentina,Aeropuerto,42070
2027,7,Argentina,Puerto,1901
2027,7,Argentina,Tren,2458
2027,7,Austria,Aeropuerto,201515
2027,7,Austria,Puerto,811
2027,7,Austria,Tren,202
2027,7,Brasil,Aeropuerto,107916
2027,7,Brasil,Puerto,8093
2027,7,Brasil,Tren,1290
2027,7,Bélgica,Aeropuerto,346426
2027,7,Bélgica,Puerto,4212
2027,7,Bélgica,Tren,350
2027,7,Canadá,Aeropuerto,72797
2027,7,Canadá,Puerto,17165
2027,7,China,Aeropuerto,19482
2027,7,China,Puerto,1366
2027,7,China,Tren,189
2027,7,Corea del Sur,Aeropuerto,18350
2027,7,Corea del Sur,Carretera,18
2027,7,Corea del Sur,Puerto,18
2027,7,Corea del Sur,Tren,74
2027,7,Dinamarca,Aeropuerto,243936
2027,7,Dinamarca,Carretera,6254
2027,7,Dinamarca,Tren,250
2027,7,EE.UU.,Aeropuerto,937963
2027,7,EE.UU.,Carretera,13318
2027,7,Finlandia,Aeropuerto,37191
2027,7,Finlandia,Carretera,417
2027,7,Finlandia,Puerto,341
2027,7,Finlandia,Tren,37
2027,7,Francia,Aeropuerto,527285
2027,7,Francia,Carretera,987904
2027,7,Irlanda,Aeropuerto,227265
2027,7,Irlanda,Carretera,3048
2027,7,Irlanda,Puerto,4222
2027,7,Irlanda,Tren,0
2027,7,Italia,Aeropuerto,407464
2027,7,Italia,Carretera,13381
2027,7,Italia,Puerto,10359
2027,7,Italia,Tren,0
2027,7,Japón,Aeropuerto,9412
2027,7,Japón,Carretera,0
2027,7,Japón,Tren,250
2027,7,Luxemburgo,Aeropuerto,29638
2027,7,Luxemburgo,Carretera,5526
2027,7,Luxemburgo,Puerto,35
2027,7,Luxemburgo,Tren,0
2027,7,México,Aeropuerto,125280
2027,7,México,Carretera,945
2027,7,México,Puerto,8774
2027,7,Noruega,Aeropuerto,98989
2027,7,Noruega,Carretera,3199
2027,7,Noruega,Puerto,1031
2027,7,Noruega,Tren,0
2027,7,Países Bajos,Aeropuerto,417007
2027,7,Países Bajos,Carretera,844
2027,7,Países Bajos,Puerto,4220
2027,7,Polonia,Aeropuerto,207696
2027,7,Polonia,Carretera,3185
2027,7,Polonia,Puerto,1487
2027,7,Polonia,Tren,0
2027,7,Portugal,Aeropuerto,103346
2027,7,Portugal,Carretera,285585
2027,7,Portugal,Puerto,5520
2027,7,Reino Unido,Aeropuerto,2017614
2027,7,Reino Unido,Puerto,2019
2027,7,República Checa,Aeropuerto,214805
2027,7,República Checa,Carretera,5738
2027,7,República Checa,Tren,0
2027,7,Rusia,Aeropuerto,16098
2027,7,Rusia,Tren,461
2027,7,Suecia,Aeropuerto,174295
2027,7,Suecia,Carretera,2494
2027,7,Suecia,Puerto,890
2027,7,Suecia,Tren,534
2027,7,Suiza,Aeropuerto,359421
2027,7,Suiza,Carretera,1812
2027,7,Suiza,Puerto,1088
2027,8,Alemania,Aeropuerto,1888862
2027,8,Alemania,Carretera,13328
2027,8,Alemania,Tren,1904
2027,8,Argentina,Aeropuerto,56171
2027,8,Argentina,Carretera,1796
2027,8,Argentina,Puerto,2539
2027,8,Argentina,Tren,1486
2027,8,Austria,Aeropuerto,331184
2027,8,Austria,Carretera,26637
2027,8,Austria,Puerto,1440
2027,8,Austria,Tren,360
2027,8,Brasil,Aeropuerto,42880
2027,8,Brasil,Puerto,12123
2027,8,Brasil,Tren,611
2027,8,Bélgica,Aeropuerto,959057
2027,8,Bélgica,Carretera,11660
2027,8,Bélgica,Tren,971
2027,8,Canadá,Aeropuerto,121692
2027,8,Canadá,Carretera,5678
2027,8,Canadá,Puerto,1806
2027,8,China,Aeropuerto,17330
2027,8,China,Carretera,37
2027,8,China,Puerto,1215
2027,8,China,Tren,130
2027,8,Corea del Sur,Aeropuerto,7109
2027,8,Corea del Sur,Carretera,14
2027,8,Corea del Sur,Tren,28
2027,8,Dinamarca,Aeropuerto,114479
2027,8,Dinamarca,Carretera,2230
2027,8,Dinamarca,Puerto,703
2027,8,Dinamarca,Tren,117
2027,8,EE.UU.,Aeropuerto,487786
2027,8,EE.UU.,Carretera,10098
2027,8,EE.UU.,Tren,7069
2027,8,Finlandia,Aeropuerto,37191
2027,8,Finlandia,Carretera,417
2027,8,Finlandia,Puerto,341
2027,8,Finlandia,Tren,37
2027,8,Francia,Aeropuerto,18182
2027,8,Francia,Carretera,1497007
2027,8,Irlanda,Aeropuerto,227265
2027,8,Irlanda,Carretera,3048
2027,8,Irlanda,Puerto,4222
2027,8,Irlanda,Tren,0
2027,8,Italia,Aeropuerto,407464
2027,8,Italia,Carretera,13381
2027,8,Italia,Puerto,10359
2027,8,Italia,Tren,0
2027,8,Japón,Aeropuerto,9412
2027,8,Japón,Carretera,0
2027,8,Japón,Puerto,202
2027,8,Japón,Tren,48
2027,8,Luxemburgo,Aeropuerto,29638
2027,8,Luxemburgo,Carretera,5526
2027,8,Luxemburgo,Tren,35
2027,8,México,Aeropuerto,125280
2027,8,México,Carretera,945
2027,8,México,Puerto,8774
2027,8,Noruega,Aeropuerto,98989
2027,8,Noruega,Puerto,4230
2027,8,Noruega,Tren,0
2027,8,Países Bajos,Aeropuerto,417007
2027,8,Países Bajos,Carretera,844
2027,8,Países Bajos,Puerto,4220
2027,8,Polonia,Aeropuerto,207696
2027,8,Polonia,Carretera,3185
2027,8,Polonia,Puerto,1487
2027,8,Polonia,Tren,0
2027,8,Portugal,Aeropuerto,103346
2027,8,Portugal,Carretera,285585
2027,8,Portugal,Puerto,5520
2027,8,Reino Unido,Aeropuerto,1995399
2027,8,Reino Unido,Carretera,24234
2027,8,República Checa,Aeropuerto,194789
2027,8,República Checa,Carretera,5205
2027,8,República Checa,Tren,0
2027,8,Rusia,Aeropuerto,12350
2027,8,Rusia,Tren,354
2027,8,Suecia,Aeropuerto,83955
2027,8,Suecia,Carretera,1201
2027,8,Suecia,Puerto,429
2027,8,Suecia,Tren,257
2027,8,Suiza,Aeropuerto,354763
2027,8,Suiza,Carretera,1789
2027,8,Suiza,Puerto,1074
2027,9,Alemania,Aeropuerto,1633561
2027,9,Alemania,Puerto,13173
2027,9,Argentina,Aeropuerto,56831
2027,9,Argentina,Puerto,4385
2027,9,Argentina,Tren,1503
2027,9,Austria,Aeropuerto,265766
2027,9,Austria,Puerto,1069
2027,9,Austria,Tren,267
2027,9,Brasil,Aeropuerto,36027
2027,9,Brasil,Carretera,6962
2027,9,Brasil,Puerto,3224
2027,9,Brasil,Tren,513
2027,9,Bélgica,Aeropuerto,582766
2027,9,Bélgica,Puerto,7674
2027,9,Canadá,Aeropuerto,135898
2027,9,Canadá,Carretera,6340
2027,9,Canadá,Puerto,2017
2027,9,China,Aeropuerto,44981
2027,9,China,Carretera,3154
2027,9,China,Tren,436
2027,9,Corea del Sur,Aeropuerto,13218
2027,9,Corea del Sur,Puerto,26
2027,9,Corea del Sur,Tren,53
2027,9,Dinamarca,Aeropuerto,114684
2027,9,Dinamarca,Carretera,2234
2027,9,Dinamarca,Puerto,706
2027,9,Dinamarca,Tren,117
2027,9,EE.UU.,Aeropuerto,444444
2027,9,EE.UU.,Carretera,15642
2027,9,Finlandia,Aeropuerto,37191
2027,9,Finlandia,Carretera,417
2027,9,Finlandia,Puerto,341
2027,9,Finlandia,Tren,37
2027,9,Francia,Aeropuerto,31819
2027,9,Francia,Carretera,1483370
2027,9,Irlanda,Aeropuerto,227265
2027,9,Irlanda,Carretera,3048
2027,9,Irlanda,Puerto,4222
2027,9,Irlanda,Tren,0
2027,9,Italia,Aeropuerto,407464
2027,9,Italia,Carretera,13381
2027,9,Italia,Puerto,10359
2027,9,Italia,Tren,0
2027,9,Japón,Carretera,202
2027,9,Japón,Puerto,9412
2027,9,Japón,Tren,48
2027,9,Luxemburgo,Aeropuerto,29638
2027,9,Luxemburgo,Carretera,5526
2027,9,Luxemburgo,Puerto,35
2027,9,Luxemburgo,Tren,0
2027,9,México,Aeropuerto,125280
2027,9,México,Carretera,945
2027,9,México,Puerto,8774
2027,9,Noruega,Aeropuerto,98989
2027,9,Noruega,Carretera,3199
2027,9,Noruega,Puerto,1031
2027,9,Noruega,Tren,0
2027,9,Países Bajos,Aeropuerto,417007
2027,9,Países Bajos,Puerto,5064
2027,9,Polonia,Aeropuerto,207696
2027,9,Polonia,Carretera,3185
2027,9,Polonia,Puerto,1487
2027,9,Polonia,Tren,0
2027,9,Portugal,Aeropuerto,285585
2027,9,Portugal,Carretera,103346
2027,9,Portugal,Puerto,5520
2027,9,Reino Unido,Aeropuerto,1971164
2027,9,Reino Unido,Carretera,46450
2027,9,Reino Unido,Tren,2019
2027,9,República Checa,Aeropuerto,97196
2027,9,República Checa,Carretera,1998
2027,9,República Checa,Puerto,599
2027,9,República Checa,Tren,0
2027,9,Rusia,Carretera,10532
2027,9,Rusia,Puerto,194
2027,9,Rusia,Tren,108
2027,9,Suecia,Aeropuerto,124517
2027,9,Suecia,Carretera,1782
2027,9,Suecia,Puerto,381
2027,9,Suecia,Tren,636
2027,9,Suiza,Aeropuerto,250662
2027,9,Suiza,Carretera,36181
2027,9,Suiza,Puerto,2315
2027,10,Alemania,Aeropuerto,1279575
2027,10,Alemania,Carretera,73664
2027,10,Alemania,Puerto,9549
2027,10,Alemania,Tren,1364
2027,10,Argentina,Aeropuerto,46601
2027,10,Argentina,Puerto,3595
2027,10,Argentina,Tren,1233
2027,10,Austria,Aeropuerto,143545
2027,10,Austria,Carretera,11545
2027,10,Austria,Puerto,624
2027,10,Austria,Tren,155
2027,10,Brasil,Aeropuerto,36341
2027,10,Brasil,Carretera,7023
2027,10,Brasil,Puerto,3251
2027,10,Brasil,Tren,518
2027,10,Bélgica,Aeropuerto,395692
2027,10,Bélgica,Puerto,4810
2027,10,Bélgica,Tren,401
2027,10,Canadá,Aeropuerto,139063
2027,10,Canadá,Carretera,8554
2027,10,China,Aeropuerto,15396
2027,10,China,Puerto,1079
2027,10,China,Tren,149
2027,10,Corea del Sur,Aeropuerto,49834
2027,10,Corea del Sur,Carretera,50
2027,10,Corea del Sur,Puerto,50
2027,10,Corea del Sur,Tren,200
2027,10,Dinamarca,Aeropuerto,176766
2027,10,Dinamarca,Carretera,3444
2027,10,Dinamarca,Puerto,1087
2027,10,Dinamarca,Tren,181
2027,10,EE.UU.,Aeropuerto,616976
2027,10,EE.UU.,Carretera,12773
2027,10,EE.UU.,Tren,8942
2027,10,Finlandia,Aeropuerto,37191
2027,10,Finlandia,Carretera,417
2027,10,Finlandia,Puerto,341
2027,10,Finlandia,Tren,37
2027,10,Francia,Aeropuerto,540922
2027,10,Francia,Carretera,974267
2027,10,Irlanda,Aeropuerto,227265
2027,10,Irlanda,Carretera,3048
2027,10,Irlanda,Puerto,4222
2027,10,Irlanda,Tren,0
2027,10,Italia,Aeropuerto,420845
2027,10,Italia,Puerto,10359
2027,10,Italia,Tren,0
2027,10,Japón,Aeropuerto,9412
2027,10,Japón,Carretera,202
2027,10,Japón,Tren,48
2027,10,Luxemburgo,Aeropuerto,29638
2027,10,Luxemburgo,Carretera,5526
2027,10,Luxemburgo,Puerto,35
2027,10,Luxemburgo,Tren,0
2027,10,México,Aeropuerto,125280
2027,10,México,Carretera,2430
2027,10,México,Puerto,7289
2027,10,Noruega,Aeropuerto,98989
2027,10,Noruega,Carretera,3199
2027,10,Noruega,Puerto,1031
2027,10,Noruega,Tren,0
2027,10,Países Bajos,Aeropuerto,417007
2027,10,Países Bajos,Puerto,4220
2027,10,Países Bajos,Tren,844
2027,10,Polonia,Aeropuerto,207696
2027,10,Polonia,Carretera,4672
2027,10,Polonia,Tren,0
2027,10,Portugal,Aeropuerto,103346
2027,10,Portugal,Carretera,285585
2027,10,Portugal,Puerto,5520
2027,10,Reino Unido,Aeropuerto,1971164
2027,10,Reino Unido,Carretera,46450
2027,10,Reino Unido,Tren,2019
2027,10,República Checa,Aeropuerto,43686
2027,10,República Checa,Carretera,897
2027,10,República Checa,Puerto,269
2027,10,República Checa,Tren,0
2027,10,Rusia,Carretera,6424
2027,10,Rusia,Tren,182
2027,10,Suecia,Aeropuerto,116577
2027,10,Suecia,Carretera,1668
2027,10,Suecia,Puerto,596
2027,10,Suecia,Tren,357
2027,10,Suiza,Aeropuerto,345781
2027,10,Suiza,Carretera,1744
2027,10,Suiza,Puerto,1047
2027,11,Alemania,Aeropuerto,532063
2027,11,Alemania,Puerto,3754
2027,11,Alemania,Tren,536
2027,11,Argentina,Aeropuerto,26718
2027,11,Argentina,Puerto,1207
2027,11,Argentina,Tren,1561
2027,11,Austria,Aeropuerto,36793
2027,11,Austria,Carretera,2959
2027,11,Austria,Puerto,160
2027,11,Austria,Tren,39
2027,11,Brasil,Aeropuerto,17753
2027,11,Brasil,Carretera,5019
2027,11,Brasil,Tren,253
2027,11,Bélgica,Aeropuerto,151340
2027,11,Bélgica,Carretera,25223
2027,11,Bélgica,Puerto,2147
2027,11,Bélgica,Tren,179
2027,11,Canadá,Aeropuerto,66237
2027,11,Canadá,Carretera,3598
2027,11,Canadá,Puerto,10876
2027,11,Canadá,Tren,1145
2027,11,China,Carretera,25
2027,11,China,Puerto,11745
2027,11,China,Tren,911
2027,11,Corea del Sur,Aeropuerto,20731
2027,11,Corea del Sur,Carretera,20
2027,11,Corea del Sur,Puerto,20
2027,11,Corea del Sur,Tren,83
2027,11,Dinamarca,Aeropuerto,70215
2027,11,Dinamarca,Carretera,1368
2027,11,Dinamarca,Puerto,432
2027,11,Dinamarca,Tren,71
2027,11,EE.UU.,Aeropuerto,419261
2027,11,EE.UU.,Carretera,8679
2027,11,EE.UU.,Tren,6076
2027,11,Finlandia,Aeropuerto,37191
2027,11,Finlandia,Puerto,758
2027,11,Finlandia,Tren,37
2027,11,Francia,Aeropuerto,31819
2027,11,Francia,Carretera,1483370
2027,11,Irlanda,Aeropuerto,227265
2027,11,Irlanda,Carretera,3048
2027,11,Irlanda,Puerto,4222
2027,11,Irlanda,Tren,0
2027,11,Italia,Aeropuerto,407464
2027,11,Italia,Carretera,13381
2027,11,Italia,Puerto,10359
2027,11,Italia,Tren,0
2027,11,Japón,Aeropuerto,9412
2027,11,Japón,Carretera,202
2027,11,Japón,Tren,48
2027,11,Luxemburgo,Aeropuerto,29638
2027,11,Luxemburgo,Carretera,5526
2027,11,Luxemburgo,Puerto,35
2027,11,Luxemburgo,Tren,0
2027,11,México,Aeropuerto,125280
2027,11,México,Carretera,2430
2027,11,México,Puerto,7289
2027,11,Noruega,Aeropuerto,98989
2027,11,Noruega,Carretera,3199
2027,11,Noruega,Puerto,1031
2027,11,Noruega,Tren,0
2027,11,Países Bajos,Aeropuerto,417007
2027,11,Países Bajos,Puerto,4220
2027,11,Países Bajos,Tren,844
2027,11,Polonia,Aeropuerto,207696
2027,11,Polonia,Carretera,3185
2027,11,Polonia,Puerto,1487
2027,11,Polonia,Tren,0
2027,11,Portugal,Aeropuerto,103346
2027,11,Portugal,Carretera,285585
2027,11,Portugal,Puerto,5520
2027,11,Reino Unido,Aeropuerto,1971164
2027,11,Reino Unido,Carretera,46450
2027,11,Reino Unido,Tren,2019
2027,11,República Checa,Carretera,11721
2027,11,República Checa,Puerto,312
2027,11,República Checa,Tren,0
2027,11,Rusia,Carretera,4348
2027,11,Rusia,Tren,124
2027,11,Suecia,Aeropuerto,82595
2027,11,Suecia,Carretera,1182
2027,11,Suecia,Puerto,422
2027,11,Suecia,Tren,253
2027,11,Suiza,Aeropuerto,74134
2027,11,Suiza,Carretera,10700
2027,11,Suiza,Puerto,428
2027,11,Suiza,Tren,256
2027,12,Alemania,Aeropuerto,343753
2027,12,Alemania,Carretera,19789
2027,12,Alemania,Puerto,2565
2027,12,Alemania,Tren,366
2027,12,Argentina,Carretera,12574
2027,12,Argentina,Puerto,568
2027,12,Argentina,Tren,733
2027,12,Austria,Aeropuerto,15184
2027,12,Austria,Carretera,1221
2027,12,Austria,Puerto,66
2027,12,Austria,Tren,16
2027,12,Brasil,Aeropuerto,9290
2027,12,Brasil,Carretera,1795
2027,12,Brasil,Puerto,831
2027,12,Brasil,Tren,132
2027,12,Bélgica,Aeropuerto,108689
2027,12,Bélgica,Carretera,18114
2027,12,Bélgica,Puerto,1541
2027,12,Bélgica,Tren,128
2027,12,Canadá,Aeropuerto,31893
2027,12,Canadá,Carretera,1732
2027,12,Canadá,Puerto,5236
2027,12,Canadá,Tren,551
2027,12,China,Carretera,79
2027,12,China,Puerto,8219
2027,12,China,Tren,576
2027,12,Corea del Sur,Aeropuerto,31235
2027,12,Corea del Sur,Carretera,31
2027,12,Corea del Sur,Puerto,31
2027,12,Corea del Sur,Tren,126
2027,12,Dinamarca,Aeropuerto,55363
2027,12,Dinamarca,Carretera,1078
2027,12,Dinamarca,Puerto,340
2027,12,Dinamarca,Tren,56
2027,12,EE.UU.,Aeropuerto,141059
2027,12,EE.UU.,Carretera,5530
2027,12,EE.UU.,Puerto,16106
2027,12,Finlandia,Aeropuerto,37191
2027,12,Finlandia,Puerto,758
2027,12,Finlandia,Tren,37
2027,12,Francia,Aeropuerto,527285
2027,12,Francia,Carretera,987904
2027,12,Irlanda,Aeropuerto,227265
2027,12,Irlanda,Carretera,3048
2027,12,Irlanda,Puerto,4222
2027,12,Irlanda,Tren,0
2027,12,Italia,Aeropuerto,407464
2027,12,Italia,Carretera,13381
2027,12,Italia,Puerto,10359
2027,12,Italia,Tren,0
2027,12,Japón,Carretera,0
2027,12,Japón,Puerto,9412
2027,12,Japón,Tren,250
2027,12,Luxemburgo,Aeropuerto,29638
2027,12,Luxemburgo,Carretera,5526
2027,12,Luxemburgo,Tren,35
2027,12,México,Aeropuerto,125280
2027,12,México,Carretera,2430
2027,12,México,Puerto,7289
2027,12,Noruega,Aeropuerto,98989
2027,12,Noruega,Carretera,3199
2027,12,Noruega,Puerto,1031
2027,12,Noruega,Tren,0
2027,12,Países Bajos,Aeropuerto,417007
2027,12,Países Bajos,Puerto,5064
2027,12,Polonia,Aeropuerto,207696
2027,12,Polonia,Carretera,4672
2027,12,Polonia,Tren,0
2027,12,Portugal,Carretera,388931
2027,12,Portugal,Puerto,5520
2027,12,Reino Unido,Aeropuerto,1971164
2027,12,Reino Unido,Carretera,46450
2027,12,Reino Unido,Puerto,2019
2027,12,República Checa,Carretera,4609
2027,12,República Checa,Puerto,122
2027,12,República Checa,Tren,0
2027,12,Rusia,Carretera,2955
2027,12,Rusia,Tren,54
2027,12,Suecia,Aeropuerto,44194
2027,12,Suecia,Puerto,632
2027,12,Suecia,Tren,361
2027,12,Suiza,Aeropuerto,59980
2027,12,Suiza,Carretera,8657
2027,12,Suiza,Puerto,346
2027,12,Suiza,Tren,207
2028,1,Alemania,Aeropuerto,264983
2028,1,Alemania,Carretera,15254
2028,1,Alemania,Puerto,1977
2028,1,Alemania,Tren,282
2028,1,Argentina,Aeropuerto,29920
2028,1,Argentina,Puerto,1352
2028,1,Argentina,Tren,1748
2028,1,Austria,Aeropuerto,23771
2028,1,Austria,Carretera,1911
2028,1,Austria,Tren,129
2028,1,Brasil,Aeropuerto,40642
2028,1,Brasil,Carretera,7854
2028,1,Brasil,Puerto,3636
2028,1,Brasil,Tren,579
2028,1,Bélgica,Aeropuerto,88301
2028,1,Bélgica,Carretera,14717
2028,1,Bélgica,Puerto,1252
2028,1,Bélgica,Tren,104
2028,1,Canadá,Aeropuerto,16597
2028,1,Canadá,Puerto,3626
2028,1,Canadá,Tren,286
2028,1,China,Aeropuerto,1675
2028,1,China,Carretera,3
2028,1,China,Tren,129
2028,1,Corea del Sur,Aeropuerto,5511
2028,1,Corea del Sur,Carretera,5
2028,1,Corea del Sur,Tren,26
2028,1,Dinamarca,Aeropuerto,60726
2028,1,Dinamarca,Carretera,1183
2028,1,Dinamarca,Puerto,373
2028,1,Dinamarca,Tren,62
2028,1,EE.UU.,Aeropuerto,82360
2028,1,EE.UU.,Carretera,3229
2028,1,EE.UU.,Puerto,9404
2028,1,Finlandia,Aeropuerto,34893
2028,1,Finlandia,Carretera,391
2028,1,Finlandia,Puerto,320
2028,1,Finlandia,Tren,35
2028,1,Francia,Aeropuerto,20274
2028,1,Francia,Carretera,1653967
2028,1,Francia,Puerto,15205
2028,1,Irlanda,Aeropuerto,234683
2028,1,Irlanda,Carretera,7507
2028,1,Irlanda,Tren,0
2028,1,Italia,Aeropuerto,414265
2028,1,Italia,Puerto,24136
2028,1,Italia,Tren,0
2028,1,Japón,Carretera,0
2028,1,Japón,Puerto,7357
2028,1,Japón,Tren,195
2028,1,Luxemburgo,Aeropuerto,32706
2028,1,Luxemburgo,Carretera,6098
2028,1,Luxemburgo,Puerto,39
2028,1,Luxemburgo,Tren,0
2028,1,México,Aeropuerto,150171
2028,1,México,Puerto,2752
2028,1,Noruega,Aeropuerto,96809
2028,1,Noruega,Carretera,3129
2028,1,Noruega,Puerto,1009
2028,1,Noruega,Tren,0
2028,1,Países Bajos,Aeropuerto,433953
2028,1,Países Bajos,Puerto,5270
2028,1,Polonia,Aeropuerto,224467
2028,1,Polonia,Carretera,5049
2028,1,Polonia,Tren,0
2028,1,Portugal,Carretera,443420
2028,1,Portugal,Puerto,6294
2028,1,Reino Unido,Aeropuerto,2145879
2028,1,Reino Unido,Carretera,50567
2028,1,Reino Unido,Puerto,2198
2028,1,República Checa,Aeropuerto,19509
2028,1,República Checa,Carretera,400
2028,1,República Checa,Puerto,120
2028,1,República Checa,Tren,0
2028,1,Rusia,Puerto,4973
2028,1,Rusia,Tren,142
2028,1,Suecia,Aeropuerto,53726
2028,1,Suecia,Carretera,769
2028,1,Suecia,Tren,438
2028,1,Suiza,Aeropuerto,59558
2028,1,Suiza,Carretera,8596
2028,1,Suiza,Tren,550
2028,2,Alemania,Aeropuerto,315926
2028,2,Alemania,Carretera,18187
2028,2,Alemania,Puerto,2357
2028,2,Alemania,Tren,336
2028,2,Argentina,Aeropuerto,17878
2028,2,Argentina,Puerto,1850
2028,2,Austria,Aeropuerto,34126
2028,2,Austria,Carretera,2744
2028,2,Austria,Puerto,148
2028,2,Austria,Tren,36
2028,2,Brasil,Aeropuerto,28825
2028,2,Brasil,Carretera,5570
2028,2,Brasil,Puerto,2579
2028,2,Brasil,Tren,411
2028,2,Bélgica,Aeropuerto,107221
2028,2,Bélgica,Carretera,17870
2028,2,Bélgica,Puerto,1520
2028,2,Bélgica,Tren,126
2028,2,Canadá,Aeropuerto,17376
2028,2,Canadá,Puerto,3796
2028,2,Canadá,Tren,300
2028,2,China,Carretera,17
2028,2,China,Puerto,7998
2028,2,China,Tren,620
2028,2,Corea del Sur,Aeropuerto,10287
2028,2,Corea del Sur,Tren,61
2028,2,Dinamarca,Aeropuerto,64792
2028,2,Dinamarca,Carretera,1262
2028,2,Dinamarca,Puerto,399
2028,2,Dinamarca,Tren,66
2028,2,EE.UU.,Aeropuerto,73180
2028,2,EE.UU.,Carretera,1688
2028,2,EE.UU.,Puerto,8356
2028,2,EE.UU.,Tren,1181
2028,2,Finlandia,Aeropuerto,34893
2028,2,Finlandia,Carretera,391
2028,2,Finlandia,Puerto,320
2028,2,Finlandia,Tren,35
2028,2,Francia,Aeropuerto,20274
2028,2,Francia,Carretera,1653967
2028,2,Francia,Puerto,15205
2028,2,Irlanda,Aeropuerto,234683
2028,2,Irlanda,Carretera,3148
2028,2,Irlanda,Puerto,4359
2028,2,Irlanda,Tren,0
2028,2,Italia,Aeropuerto,414265
2028,2,Italia,Carretera,13604
2028,2,Italia,Puerto,10532
2028,2,Italia,Tren,0
2028,2,Japón,Carretera,7357
2028,2,Japón,Tren,195
2028,2,Luxemburgo,Aeropuerto,32706
2028,2,Luxemburgo,Carretera,6098
2028,2,Luxemburgo,Puerto,39
2028,2,Luxemburgo,Tren,0
2028,2,México,Aeropuerto,141914
2028,2,México,Puerto,11009
2028,2,Noruega,Aeropuerto,96809
2028,2,Noruega,Carretera,3129
2028,2,Noruega,Puerto,1009
2028,2,Noruega,Tren,0
2028,2,Países Bajos,Aeropuerto,433953
2028,2,Países Bajos,Puerto,5270
2028,2,Polonia,Aeropuerto,224467
2028,2,Polonia,Carretera,5049
2028,2,Polonia,Tren,0
2028,2,Portugal,Carretera,443420
2028,2,Portugal,Puerto,6294
2028,2,Reino Unido,Aeropuerto,2145879
2028,2,Reino Unido,Carretera,52765
2028,2,República Checa,Aeropuerto,23477
2028,2,República Checa,Carretera,482
2028,2,República Checa,Puerto,144
2028,2,República Checa,Tren,0
2028,2,Rusia,Carretera,2944
2028,2,Rusia,Tren,69
2028,2,Suecia,Aeropuerto,44696
2028,2,Suecia,Puerto,640
2028,2,Suecia,Tren,364
2028,2,Suiza,Aeropuerto,60747
2028,2,Suiza,Carretera,8768
2028,2,Suiza,Tren,561
2028,3,Alemania,Aeropuerto,462368
2028,3,Alemania,Carretera,26618
2028,3,Alemania,Puerto,3450
2028,3,Alemania,Tren,492
2028,3,Argentina,Aeropuerto,19857
2028,3,Argentina,Puerto,897
2028,3,Argentina,Tren,1159
2028,3,Austria,Aeropuerto,47989
2028,3,Austria,Carretera,3860
2028,3,Austria,Puerto,208
2028,3,Austria,Tren,52
2028,3,Brasil,Aeropuerto,30511
2028,3,Brasil,Carretera,5896
2028,3,Brasil,Puerto,2730
2028,3,Brasil,Tren,434
2028,3,Bélgica,Aeropuerto,126590
2028,3,Bélgica,Carretera,21098
2028,3,Bélgica,Puerto,1795
2028,3,Bélgica,Tren,149
