Anio,Mes,Pais,Medio_Acceso,Total_Turistas
2021,8,Japón,Carretera,215
2021,11,Japón,Carretera,215
2021,12,Japón,Carretera,215
2022,5,Bélgica,Tren,214
2022,6,China,Puerto,214
2020,6,República Checa,Carretera,210
2023,2,Austria,Puerto,210
2020,3,República Checa,Carretera,210
2021,1,Alemania,Puerto,208
2021,2,Alemania,Puerto,208
2021,7,China,Tren,208
2020,3,Dinamarca,Puerto,208
2020,8,Dinamarca,Puerto,208
2021,10,Bélgica,Tren,208
2021,10,Canadá,Puerto,207
2020,12,Brasil,Puerto,207
2022,2,Argentina,Carretera,207
2021,8,Austria,Puerto,206
2020,4,México,Carretera,205
2020,1,México,Carretera,205
2020,10,Argentina,Tren,205
2020,7,México,Carretera,205
2020,2,México,Carretera,205
2020,11,México,Carretera,205
2020,6,México,Carretera,205
2020,8,México,Carretera,205
2020,5,México,Carretera,205
2020,9,México,Carretera,205
2020,3,México,Carretera,205
2020,12,México,Carretera,205
2020,10,México,Carretera,205
2023,12,China,Tren,204
2021,11,Canadá,Tren,203
2022,6,República Checa,Puerto,202
2021,9,Canadá,Puerto,202
2022,2,Austria,Puerto,200
2023,11,Bélgica,Tren,199
2022,4,Canadá,Tren,198
2020,7,Noruega,Carretera,196
2020,9,Noruega,Carretera,196
2020,4,Noruega,Carretera,196
2020,2,Noruega,Carretera,196
2020,12,Noruega,Carretera,196
2020,3,Noruega,Carretera,196
2020,8,Noruega,Carretera,196
2020,1,Noruega,Carretera,196
2020,11,Noruega,Carretera,196
2020,10,Noruega,Carretera,196
2020,6,Noruega,Carretera,196
2020,5,Noruega,Carretera,196
2021,9,Brasil,Tren,195
2022,7,Finlandia,Carretera,194
2022,3,Finlandia,Carretera,194
2022,9,Finlandia,Carretera,194
2022,6,Finlandia,Carretera,194
2021,5,Argentina,Carretera,194
2022,10,Finlandia,Carretera,194
2022,1,Finlandia,Carretera,194
2022,4,Finlandia,Carretera,194
2022,11,Finlandia,Carretera,194
2022,12,Finlandia,Carretera,194
2022,9,China,Puerto,194
2022,2,Finlandia,Carretera,194
2022,5,Finlandia,Carretera,194
2022,8,Finlandia,Carretera,194
2020,10,EE.UU.,Tren,193
2020,12,EE.UU.,Tren,193
2020,5,Irlanda,Carretera,192
2020,10,Irlanda,Carretera,192
2020,3,Irlanda,Carretera,192
2020,12,Irlanda,Carretera,192
2020,9,Irlanda,Carretera,192
2020,6,Irlanda,Carretera,192
2021,7,Canadá,Puerto,192
2020,1,Irlanda,Carretera,192
2020,8,Irlanda,Carretera,192
2020,2,Irlanda,Carretera,192
2020,11,Irlanda,Carretera,192
2020,7,Irlanda,Carretera,192
2020,4,Irlanda,Carretera,192
2021,6,Suecia,Puerto,191
2021,8,Finlandia,Puerto,190
2021,10,Finlandia,Puerto,190
2021,5,Finlandia,Puerto,190
2021,1,Finlandia,Puerto,190
2021,4,Finlandia,Puerto,190
2021,7,Finlandia,Puerto,190
2023,6,Austria,Tren,190
2021,9,Finlandia,Puerto,190
2021,6,Finlandia,Puerto,190
2021,11,Finlandia,Puerto,190
2021,3,Finlandia,Puerto,190
2021,12,Finlandia,Puerto,190
2021,2,Finlandia,Puerto,190
2021,10,Suiza,Puerto,189
2019,4,Bélgica,Tren,189
2022,4,Brasil,Tren,189
2022,8,China,Puerto,188
2022,10,China,Puerto,188
2021,6,México,Puerto,187
2021,5,México,Puerto,187
2021,12,México,Carretera,187
2021,11,México,Puerto,187
2021,9,México,Puerto,187
2021,6,México,Carretera,187
2021,4,México,Carretera,187
2021,4,México,Puerto,187
2021,9,México,Carretera,187
2021,2,México,Carretera,187
2021,2,México,Puerto,187
2021,12,México,Puerto,187
2021,8,México,Carretera,187
2021,8,México,Puerto,187
2021,11,México,Carretera,187
2021,10,México,Carretera,187
2021,3,EE.UU.,Tren,187
2021,1,México,Carretera,187
2021,1,México,Puerto,187
2021,10,México,Puerto,187
2021,3,México,Puerto,187
2021,3,México,Carretera,187
2021,5,México,Carretera,187
2020,8,EE.UU.,Puerto,187
2021,7,México,Carretera,187
2021,7,México,Puerto,187
2020,4,Suecia,Carretera,186
2020,8,Canadá,Tren,186
2020,4,China,Carretera,186
2023,8,Austria,Tren,185
2021,2,Argentina,Tren,183
2022,3,Canadá,Tren,182
2021,4,Alemania,Tren,182
2023,8,Rusia,Carretera,181
2020,8,Corea del Sur,Carretera,181
2023,8,Rusia,Tren,181
2023,12,Bélgica,Tren,179
2023,3,Bélgica,Tren,179
2021,4,Dinamarca,Carretera,178
2022,7,Dinamarca,Tren,177
2023,5,Corea del Sur,Tren,177
2023,3,China,Tren,177
2023,12,Corea del Sur,Tren,176
2023,1,Austria,Puerto,175
2022,2,Irlanda,Tren,174
2023,12,Brasil,Tren,174
2022,7,Irlanda,Tren,174
2022,3,Irlanda,Tren,174
2022,8,Irlanda,Tren,174
2022,4,Irlanda,Tren,174
2020,7,Canadá,Tren,174
2022,12,Irlanda,Tren,174
2022,10,Irlanda,Tren,174
2022,5,Irlanda,Tren,174
2022,1,Irlanda,Tren,174
2022,11,Irlanda,Tren,174
2022,6,Irlanda,Tren,174
2022,9,Irlanda,Tren,174
2020,11,EE.UU.,Tren,172
2021,11,Canadá,Puerto,172
2019,3,Bélgica,Tren,172
2021,10,Países Bajos,Puerto,171
2021,1,Noruega,Puerto,171
2021,10,Noruega,Puerto,171
2021,1,Países Bajos,Puerto,171
2021,3,Noruega,Puerto,171
2021,4,Países Bajos,Puerto,171
2021,10,Países Bajos,Tren,171
2021,1,Países Bajos,Tren,171
2021,7,Noruega,Puerto,171
2021,3,Países Bajos,Puerto,171
2021,4,Países Bajos,Tren,171
2021,7,Países Bajos,Puerto,171
2021,7,Países Bajos,Tren,171
2021,3,Países Bajos,Tren,171
2021,5,Noruega,Puerto,171
2021,12,Noruega,Puerto,171
2021,8,Noruega,Puerto,171
2021,4,Noruega,Puerto,171
2021,9,Países Bajos,Tren,171
2021,9,Países Bajos,Puerto,171
2021,9,Noruega,Puerto,171
2021,12,Países Bajos,Puerto,171
2021,6,Noruega,Puerto,171
2021,6,Países Bajos,Puerto,171
2021,6,Países Bajos,Tren,171
2021,11,Noruega,Puerto,171
2021,8,Países Bajos,Puerto,171
2021,12,Países Bajos,Tren,171
2021,11,Países Bajos,Puerto,171
2021,2,Noruega,Puerto,171
2021,5,Países Bajos,Tren,171
2021,11,Países Bajos,Tren,171
2021,2,Países Bajos,Tren,171
2021,5,Países Bajos,Puerto,171
2021,8,Países Bajos,Tren,171
2021,2,Países Bajos,Puerto,171
2020,8,Argentina,Tren,170
2020,1,Canadá,Puerto,170
2020,9,EE.UU.,Puerto,170
2020,11,Argentina,Tren,170
2023,2,China,Tren,169
2022,4,China,Carretera,168
2023,5,Austria,Tren,168
2021,12,Suecia,Puerto,168
2023,2,República Checa,Puerto,167
2020,8,China,Tren,166
2021,11,China,Tren,166
2021,9,Rusia,Tren,166
2023,9,Rusia,Tren,164
2023,9,Rusia,Carretera,164
2022,7,Suecia,Tren,164
2022,3,Bélgica,Tren,163
2019,11,Rusia,Tren,163
2019,4,Rusia,Tren,163
2022,11,Corea del Sur,Tren,162
2020,7,Corea del Sur,Carretera,162
2019,8,Dinamarca,Tren,162
2020,5,Brasil,Carretera,161
2021,1,Brasil,Tren,161
2021,5,Rusia,Carretera,161
2021,7,Rusia,Tren,161
2023,2,Bélgica,Tren,160
2022,9,República Checa,Puerto,160
2022,2,Canadá,Tren,160
2020,7,Bélgica,Tren,160
2022,5,República Checa,Puerto,160
2023,7,Dinamarca,Tren,159
2020,1,Suiza,Puerto,159
2020,10,República Checa,Carretera,159
2021,4,China,Tren,159
2020,8,Suiza,Puerto,159
2021,8,China,Carretera,158
2019,11,Bélgica,Tren,157
2022,6,Austria,Tren,157
2021,4,Argentina,Carretera,157
2021,2,EE.UU.,Tren,156
2021,7,Suiza,Puerto,156
2021,8,Rusia,Tren,156
2020,7,EE.UU.,Puerto,156
2023,1,Rusia,Tren,156
2023,1,Rusia,Carretera,156
2023,9,Austria,Tren,156
2021,3,Alemania,Tren,156
2020,12,Dinamarca,Carretera,155
2020,2,Suiza,Puerto,155
2021,11,Bélgica,Tren,154
2021,5,Bélgica,Puerto,152
2021,12,Bélgica,Puerto,152
2021,6,China,Tren,152
2019,3,Rusia,Tren,152
2021,11,Suiza,Tren,151
2020,9,Japón,Tren,150
2021,10,Rusia,Tren,150
2020,10,Japón,Tren,150
2020,1,Japón,Tren,150
2020,12,Japón,Tren,150
2020,5,Japón,Tren,150
2020,3,Japón,Tren,150
2020,11,Japón,Tren,150
2020,7,Japón,Tren,150
2020,2,Japón,Tren,150
2020,8,Japón,Tren,150
2020,4,Japón,Tren,150
2023,12,Austria,Puerto,150
2020,6,Japón,Tren,150
2023,4,Austria,Tren,150
2023,1,República Checa,Puerto,149
2019,6,Austria,Tren,149
2020,2,Canadá,Puerto,149
2023,11,Corea del Sur,Tren,148
2020,12,Canadá,Tren,147
2020,3,China,Puerto,147
2022,11,Bélgica,Tren,146
2019,9,Austria,Tren,146
2022,10,Corea del Sur,Tren,145
2021,9,Austria,Puerto,145
2022,2,China,Carretera,145
2023,7,Austria,Tren,143
2022,9,Suecia,Tren,143
2022,12,Austria,Puerto,143
2020,6,Alemania,Puerto,143
2022,5,China,Puerto,143
2021,3,Argentina,Tren,143
2023,1,Bélgica,Tren,143
2023,7,Corea del Sur,Tren,143
2019,7,República Checa,Puerto,143
2021,6,Suiza,Tren,142
2021,8,Suiza,Puerto,142
2021,5,China,Tren,142
2021,3,Dinamarca,Carretera,142
2019,8,Austria,Tren,141
2021,12,Canadá,Tren,141
2021,3,Brasil,Tren,141
2022,7,Corea del Sur,Tren,141
2020,3,Bélgica,Puerto,141
2020,7,Dinamarca,Puerto,141
2021,7,Austria,Puerto,139
2019,10,Dinamarca,Tren,138
2020,11,Dinamarca,Carretera,138
2022,8,Austria,Tren,138
2022,1,China,Carretera,136
2020,10,China,Puerto,136
2020,7,Argentina,Tren,136
2019,8,República Checa,Puerto,136
2021,1,Argentina,Carretera,135
2020,2,Bélgica,Tren,135
2020,4,EE.UU.,Carretera,134
2022,4,República Checa,Puerto,134
2019,12,Bélgica,Tren,134
2021,7,Dinamarca,Tren,134
2020,1,Austria,Puerto,134
2020,9,Japón,Puerto,132
2020,3,Japón,Puerto,132
2020,6,Japón,Puerto,132
2020,12,Japón,Puerto,132
2020,2,Japón,Puerto,132
2020,5,Japón,Puerto,132
2021,12,Suiza,Tren,132
2020,11,Japón,Puerto,132
2020,8,Japón,Puerto,132
2020,10,Japón,Puerto,132
2023,10,Dinamarca,Tren,132
2020,1,Japón,Puerto,132
2020,7,Japón,Puerto,132
2020,4,Japón,Puerto,132
2023,4,China,Tren,131
2020,9,Canadá,Puerto,131
2023,9,China,Carretera,131
2022,2,Bélgica,Tren,131
2022,12,Bélgica,Tren,131
2023,10,Rusia,Carretera,131
2019,2,Bélgica,Tren,131
2023,10,Rusia,Tren,131
2023,6,Rusia,Carretera,131
2023,6,Rusia,Tren,131
2021,6,Dinamarca,Puerto,130
2023,6,Corea del Sur,Tren,130
2023,5,Japón,Tren,129
2023,8,Japón,Tren,129
2023,4,Japón,Tren,129
2022,9,Corea del Sur,Tren,129
2023,1,Japón,Tren,129
2023,12,Japón,Tren,129
2023,10,Japón,Tren,129
2023,7,Japón,Tren,129
2023,3,Japón,Tren,129
2023,6,Japón,Tren,129
2023,2,Japón,Tren,129
2023,11,Japón,Tren,129
2023,9,Japón,Tren,129
2022,6,Suecia,Tren,128
2020,12,Portugal,Tren,127
2020,12,Portugal,Puerto,127
2020,5,Portugal,Puerto,127
2020,2,Portugal,Puerto,127
2020,7,Portugal,Puerto,127
2020,10,Portugal,Puerto,127
2020,3,Portugal,Tren,127
2020,10,Portugal,Tren,127
2020,3,Portugal,Puerto,127
2020,7,Portugal,Tren,127
2020,2,Portugal,Tren,127
2020,11,Portugal,Tren,127
2020,5,Portugal,Tren,127
2020,6,Portugal,Tren,127
2020,9,Portugal,Puerto,127
2021,3,China,Tren,127
2020,4,Portugal,Tren,127
2020,1,Portugal,Puerto,127
2020,4,Portugal,Puerto,127
2020,12,Argentina,Tren,127
2020,1,Portugal,Tren,127
2020,9,Portugal,Tren,127
2020,11,Portugal,Puerto,127
2020,8,Portugal,Tren,127
2020,6,Portugal,Puerto,127
2020,8,Portugal,Puerto,127
2019,1,Bélgica,Tren,126
2019,12,Rusia,Tren,126
2022,9,Austria,Tren,126
2019,2,Rusia,Tren,126
2020,11,Canadá,Tren,126
2020,12,EE.UU.,Puerto,125
2020,10,EE.UU.,Puerto,125
2021,6,Bélgica,Tren,124
2020,7,Suecia,Carretera,124
2022,10,Dinamarca,Tren,124
2021,1,EE.UU.,Tren,124
2019,8,Noruega,Tren,123
2019,11,Noruega,Tren,123
2019,9,Dinamarca,Tren,123
2023,5,Rusia,Tren,123
2019,10,Noruega,Tren,123
2019,12,Noruega,Tren,123
2019,9,Noruega,Tren,123
2021,9,Suecia,Tren,123
2019,5,Noruega,Tren,123
2023,5,Rusia,Carretera,123
2019,1,Noruega,Tren,123
2019,2,Noruega,Tren,123
2019,3,Noruega,Tren,123
2022,3,China,Carretera,123
2019,7,Noruega,Tren,123
2019,6,Noruega,Tren,123
2019,4,Noruega,Tren,123
2020,4,Argentina,Tren,122
2023,10,Austria,Tren,122
2022,1,Canadá,Tren,122
2022,1,Bélgica,Tren,121
2022,10,Suecia,Tren,121
2022,5,Suecia,Tren,121
2020,6,Brasil,Tren,121
2021,4,Rusia,Carretera,121
2021,12,Canadá,Puerto,120
2020,8,Bélgica,Tren,120
2023,11,República Checa,Puerto,119
2020,3,Suiza,Tren,119
2019,6,República Checa,Puerto,118
2022,9,Dinamarca,Tren,117
2020,1,Bélgica,Tren,117
2021,10,Dinamarca,Tren,115
2023,4,Rusia,Carretera,115
2023,4,Rusia,Tren,115
2023,11,Rusia,Tren,115
2023,11,Rusia,Carretera,115
2019,11,Polonia,Puerto,114
2019,6,Polonia,Puerto,114
2019,9,Polonia,Puerto,114
2021,6,Austria,Puerto,114
2019,5,Polonia,Puerto,114
2019,10,Austria,Tren,114
2022,1,Austria,Puerto,114
2019,3,Polonia,Puerto,114
2019,10,Polonia,Puerto,114
2019,8,Polonia,Puerto,114
2021,10,Austria,Puerto,114
2019,12,Polonia,Puerto,114
2019,2,Polonia,Puerto,114
2019,4,Polonia,Puerto,114
2019,7,Polonia,Puerto,114
2019,1,Polonia,Puerto,114
2023,9,Corea del Sur,Tren,113
2021,11,Rusia,Tren,113
2021,9,Suiza,Puerto,113
2020,5,China,Carretera,112
2021,10,Suecia,Tren,112
2021,7,Suecia,Tren,112
2020,8,Austria,Puerto,112
2020,11,EE.UU.,Puerto,112
2022,10,República Checa,Puerto,110
2019,1,Rusia,Tren,110
2020,11,República Checa,Carretera,108
2020,4,Alemania,Puerto,108
2020,9,Alemania,Tren,108
2020,11,Brasil,Tren,107
2022,5,Austria,Tren,107
2022,11,Suecia,Tren,107
2021,5,Brasil,Tren,107
2022,4,Suecia,Tren,107
2020,3,Austria,Puerto,107
2023,2,Rusia,Tren,107
2023,2,Rusia,Carretera,107
2019,5,Dinamarca,Tren,106
2020,3,China,Tren,105
2022,8,Noruega,Tren,104
2022,2,Noruega,Tren,104
2022,9,Noruega,Tren,104
2022,5,Noruega,Tren,104
2022,4,Noruega,Tren,104
2022,1,Noruega,Tren,104
2022,11,Noruega,Tren,104
2021,2,Alemania,Tren,104
2022,3,Noruega,Tren,104
2022,6,Noruega,Tren,104
2021,1,Alemania,Tren,104
2022,7,Noruega,Tren,104
2022,10,Noruega,Tren,104
2022,12,Noruega,Tren,104
2021,8,Austria,Tren,103
2022,11,China,Carretera,103
2022,4,China,Puerto,103
2020,9,Dinamarca,Puerto,103
2019,7,Austria,Tren,102
2019,4,Dinamarca,Tren,102
2019,7,Dinamarca,Tren,102
2021,5,Suecia,Puerto,101
2021,3,Rusia,Carretera,101
2021,1,Rusia,Carretera,101
2020,8,Rusia,Puerto,101
2023,3,Dinamarca,Tren,100
2021,5,Canadá,Tren,100
2022,8,Suecia,Tren,100
2023,9,Dinamarca,Tren,100
2023,12,Rusia,Carretera,99
2021,3,Portugal,Tren,99
2021,9,Portugal,Tren,99
2021,7,Portugal,Tren,99
2020,11,China,Puerto,99
2021,4,Portugal,Tren,99
2023,3,Rusia,Carretera,99
2023,12,Rusia,Tren,99
2021,12,Portugal,Tren,99
2021,5,Portugal,Tren,99
2023,3,Rusia,Tren,99
2021,6,Portugal,Tren,99
2019,6,Dinamarca,Tren,99
2021,11,Portugal,Tren,99
2021,10,Portugal,Tren,99
2022,3,República Checa,Puerto,99
2021,1,Portugal,Tren,99
2021,2,Portugal,Tren,99
2021,8,Portugal,Tren,99
2019,5,Austria,Tren,98
2022,11,Dinamarca,Tren,97
2023,4,Dinamarca,Tren,97
2021,9,China,Carretera,97
2020,3,Canadá,Puerto,97
2020,10,China,Tren,97
2020,12,Brasil,Tren,97
2023,8,Dinamarca,Tren,97
2020,9,Corea del Sur,Carretera,97
2022,7,Austria,Tren,97
2020,12,Alemania,Tren,96
2020,8,Corea del Sur,Tren,96
2020,1,Suecia,Tren,96
2020,10,Alemania,Tren,96
2021,6,Japón,Tren,95
2021,7,Japón,Tren,95
2021,5,Japón,Tren,95
2021,11,Japón,Tren,95
2021,3,Japón,Tren,95
2021,12,Japón,Tren,95
2021,1,Japón,Tren,95
2021,2,Dinamarca,Carretera,95
2021,10,Japón,Tren,95
2021,8,Japón,Tren,95
2021,9,Japón,Tren,95
2022,6,Corea del Sur,Tren,95
2021,2,Japón,Tren,95
2021,4,Japón,Tren,95
2021,5,Suiza,Tren,95
2022,5,Dinamarca,Tren,94
2021,4,Brasil,Tren,94
2019,5,República Checa,Puerto,94
2021,4,Canadá,Tren,94
2020,6,Canadá,Puerto,94
2022,8,Japón,Puerto,93
2022,9,Japón,Puerto,93
2022,2,Japón,Puerto,93
2022,7,Luxemburgo,Puerto,93
2022,3,Luxemburgo,Puerto,93
2022,3,Japón,Puerto,93
2021,11,Suecia,Tren,93
2022,10,Japón,Puerto,93
2022,2,Luxemburgo,Puerto,93
2022,11,Japón,Puerto,93
2022,7,Japón,Puerto,93
2022,8,Luxemburgo,Puerto,93
2022,9,Luxemburgo,Puerto,93
2022,4,Luxemburgo,Puerto,93
2022,12,Luxemburgo,Puerto,93
2022,12,Japón,Puerto,93
2022,4,Japón,Puerto,93
2022,1,Japón,Puerto,93
2022,6,Japón,Puerto,93
2022,1,Luxemburgo,Puerto,93
2022,6,Luxemburgo,Puerto,93
2022,11,Luxemburgo,Puerto,93
2022,5,Luxemburgo,Puerto,93
2022,5,Japón,Puerto,93
2022,10,Luxemburgo,Puerto,93
2020,9,Austria,Puerto,91
2021,6,Rusia,Tren,91
2020,12,China,Puerto,90
2019,4,Austria,Tren,90
2020,5,República Checa,Carretera,90
2023,3,Corea del Sur,Tren,90
2019,9,República Checa,Puerto,90
2020,9,Finlandia,Puerto,89
2021,9,Dinamarca,Tren,89
2020,8,Finlandia,Puerto,89
2020,12,Finlandia,Puerto,89
2020,10,Finlandia,Puerto,89
2020,2,Suecia,Tren,89
2020,11,Finlandia,Puerto,89
2022,2,China,Puerto,89
2020,7,Finlandia,Puerto,89
2020,6,Finlandia,Puerto,89
2022,8,Dinamarca,Tren,89
2020,4,Finlandia,Puerto,89
2020,2,Finlandia,Puerto,89
2020,5,Finlandia,Puerto,89
2020,1,Finlandia,Puerto,89
2020,3,Finlandia,Puerto,89
2023,5,Dinamarca,Tren,88
2023,6,China,Carretera,87
2019,11,Dinamarca,Tren,87
2019,3,Dinamarca,Tren,87
2021,3,Canadá,Tren,87
2022,6,Dinamarca,Tren,86
2020,6,México,Puerto,86
2020,3,México,Puerto,86
2021,2,Argentina,Carretera,86
2020,1,México,Puerto,86
2020,11,México,Puerto,86
2020,8,México,Puerto,86
2021,12,Rusia,Tren,86
2020,9,México,Puerto,86
2020,9,Bélgica,Puerto,86
2020,7,México,Puerto,86
2020,4,México,Puerto,86
2020,4,Austria,Carretera,86
2021,12,China,Tren,86
2022,3,Suecia,Tren,86
2020,5,México,Puerto,86
2022,5,Corea del Sur,Tren,86
2020,12,México,Puerto,86
2020,10,México,Puerto,86
2020,2,México,Puerto,86
2022,4,Dinamarca,Tren,86
2023,6,Dinamarca,Tren,85
2023,1,Dinamarca,Tren,85
2020,4,Canadá,Carretera,85
2020,7,Corea del Sur,Tren,85
2021,2,Brasil,Tren,84
2020,11,Alemania,Tren,84
2020,7,Alemania,Tren,84
2021,5,Canadá,Puerto,84
2023,2,Corea del Sur,Tren,83
2020,6,EE.UU.,Tren,83
2022,1,China,Puerto,83
2021,9,Rusia,Puerto,83
2023,7,China,Carretera,82
2020,8,Rusia,Carretera,82
2020,10,Bélgica,Puerto,82
2022,10,Austria,Tren,81
2022,4,Austria,Tren,81
2021,2,Rusia,Carretera,81
2020,9,Rusia,Puerto,81
2020,7,Rusia,Puerto,81
2020,10,Rusia,Puerto,81
2021,7,Rusia,Puerto,81
2020,4,Rusia,Puerto,81
2019,11,Austria,Tren,81
2020,5,EE.UU.,Carretera,80
2021,4,Canadá,Puerto,80
2023,2,Dinamarca,Tren,80
2023,11,Dinamarca,Tren,80
2021,10,China,Carretera,80
2020,12,República Checa,Carretera,80
2020,3,Suiza,Puerto,79
2021,8,Suecia,Tren,78
2020,10,Corea del Sur,Carretera,78
2021,8,Rusia,Puerto,78
2020,6,Corea del Sur,Carretera,78
2021,8,Dinamarca,Tren,78
2019,1,Austria,Tren,78
2022,3,Dinamarca,Tren,78
2019,4,República Checa,Puerto,78
2020,10,Canadá,Puerto,78
2021,2,China,Tren,78
2020,8,Países Bajos,Puerto,76
2021,5,Bélgica,Tren,76
2020,4,Países Bajos,Puerto,76
2020,4,Países Bajos,Tren,76
2020,7,Austria,Puerto,76
2020,8,Países Bajos,Tren,76
2021,12,Bélgica,Tren,76
2020,11,Países Bajos,Puerto,76
2020,12,Países Bajos,Tren,76
2020,5,Países Bajos,Tren,76
2020,6,Países Bajos,Tren,76
2020,7,Países Bajos,Tren,76
2020,7,Países Bajos,Puerto,76
2021,11,Suiza,Puerto,76
2020,10,Países Bajos,Tren,76
2020,1,Países Bajos,Tren,76
2020,5,Países Bajos,Puerto,76
2020,11,Países Bajos,Tren,76
2020,12,Países Bajos,Puerto,76
2020,1,Países Bajos,Puerto,76
2020,9,Argentina,Puerto,76
2020,3,Países Bajos,Tren,76
2020,6,Países Bajos,Puerto,76
2020,9,Países Bajos,Tren,76
2020,2,Países Bajos,Puerto,76
2020,10,Países Bajos,Puerto,76
2020,2,Países Bajos,Tren,76
2020,3,Países Bajos,Puerto,76
2020,9,Países Bajos,Puerto,76
2023,12,Dinamarca,Tren,75
2021,10,Rusia,Puerto,75
2022,3,China,Puerto,75
2022,7,República Checa,Tren,75
2019,3,Austria,Tren,74
2021,3,Canadá,Puerto,74
2022,12,Dinamarca,Tren,74
2023,8,Corea del Sur,Tren,73
2021,4,Bélgica,Puerto,73
2023,10,Corea del Sur,Puerto,73
2023,10,Corea del Sur,Carretera,73
2022,8,Corea del Sur,Tren,73
2020,5,Alemania,Puerto,72
2021,9,Austria,Tren,72
2022,8,República Checa,Tren,72
2022,12,Suecia,Tren,71
2020,11,China,Tren,71
2023,5,China,Carretera,71
2019,7,República Checa,Tren,71
2020,6,China,Puerto,71
2021,6,Suiza,Puerto,71
2022,2,Suecia,Tren,71
2020,3,Bélgica,Tren,71
2021,7,Austria,Tren,70
2021,11,Dinamarca,Tren,70
2021,5,Dinamarca,Puerto,70
2019,2,Dinamarca,Tren,70
2020,10,Dinamarca,Puerto,70
2021,11,Polonia,Puerto,69
2021,2,Polonia,Tren,69
2021,11,Polonia,Tren,69
2021,4,Polonia,Puerto,69
2021,5,Polonia,Puerto,69
2021,2,Polonia,Puerto,69
2021,5,Polonia,Tren,69
2021,6,Polonia,Puerto,69
2021,10,Polonia,Tren,69
2021,3,Polonia,Tren,69
2021,12,Polonia,Tren,69
2021,10,Polonia,Puerto,69
2021,7,Polonia,Puerto,69
2021,3,Polonia,Puerto,69
2021,7,Polonia,Tren,69
2021,2,Canadá,Tren,69
2021,9,Polonia,Tren,69
2021,9,Polonia,Puerto,69
2019,2,Austria,Tren,69
2021,6,Polonia,Tren,69
2021,8,Polonia,Puerto,69
2021,1,Polonia,Puerto,69
2021,8,Polonia,Tren,69
2021,12,Polonia,Puerto,69
2021,1,Polonia,Tren,69
2023,3,Austria,Tren,69
2021,4,Polonia,Tren,69
2023,10,China,Carretera,68
2019,8,República Checa,Tren,68
2023,12,República Checa,Puerto,67
2021,3,Argentina,Carretera,67
2023,4,Corea del Sur,Carretera,67
2023,4,Corea del Sur,Puerto,67
2022,8,Rusia,Tren,67
2022,6,República Checa,Tren,67
2021,4,Suecia,Puerto,67
2021,4,Suiza,Tren,66
2020,6,Dinamarca,Carretera,66
2023,11,China,Carretera,66
2023,8,China,Carretera,66
2021,12,Suiza,Puerto,66
2020,7,Rusia,Carretera,65
2020,12,China,Tren,65
2020,9,Rusia,Carretera,65
2020,10,Rusia,Carretera,65
2020,4,Rusia,Carretera,65
2019,12,Dinamarca,Tren,65
2022,1,Suecia,Tren,64
2022,2,República Checa,Puerto,64
2021,6,Suecia,Tren,64
2022,7,Rusia,Tren,64
2019,3,Finlandia,Tren,63
2019,11,Finlandia,Puerto,63
2019,1,Finlandia,Tren,63
2019,9,Finlandia,Puerto,63
2019,6,Finlandia,Tren,63
2019,2,Finlandia,Puerto,63
2019,5,Finlandia,Tren,63
2019,1,Finlandia,Puerto,63
2019,7,Finlandia,Puerto,63
2019,3,República Checa,Puerto,63
2019,5,Finlandia,Puerto,63
2019,8,Finlandia,Puerto,63
2019,7,Finlandia,Tren,63
2021,12,Dinamarca,Tren,63
2019,11,Finlandia,Tren,63
2019,3,Finlandia,Puerto,63
2019,12,Finlandia,Tren,63
2022,2,Dinamarca,Tren,63
2019,1,Dinamarca,Tren,63
2019,2,Finlandia,Tren,63
2019,9,Finlandia,Tren,63
2019,4,Finlandia,Tren,63
2019,12,Finlandia,Puerto,63
2019,10,Finlandia,Puerto,63
2019,10,Finlandia,Tren,63
2019,4,Finlandia,Puerto,63
2019,8,Finlandia,Tren,63
2019,6,Finlandia,Puerto,63
2022,11,China,Puerto,63
2022,6,Rusia,Tren,62
2020,5,Suecia,Carretera,62
2020,6,Suecia,Carretera,62
2020,10,Argentina,Puerto,61
2020,6,Rusia,Puerto,61
2020,11,Rusia,Puerto,61
2021,1,China,Tren,61
2022,1,Dinamarca,Tren,60
2020,9,Suiza,Tren,60
2019,10,República Checa,Puerto,60
2019,6,República Checa,Tren,59
2021,1,Dinamarca,Carretera,59
2021,11,Austria,Puerto,59
2022,9,Rusia,Tren,59
2023,12,China,Carretera,58
2020,10,Austria,Puerto,58
2022,1,República Checa,Puerto,58
2021,2,Canadá,Puerto,58
2021,6,Canadá,Tren,58
2022,11,República Checa,Puerto,58
2020,6,Argentina,Tren,58
2021,10,Austria,Tren,57
2021,6,Austria,Tren,57
2021,6,Brasil,Puerto,57
2020,8,Canadá,Puerto,57
2022,4,Corea del Sur,Tren,57
2023,11,Austria,Tren,56
2021,1,Suecia,Puerto,56
2021,11,Rusia,Puerto,56
2021,12,Suecia,Tren,56
2021,3,Suecia,Puerto,56
2020,3,Suecia,Tren,55
2020,12,Suiza,Tren,54
2020,6,EE.UU.,Puerto,54
2020,4,República Checa,Carretera,54
2019,12,Austria,Tren,54
2020,7,Canadá,Puerto,53
2022,9,República Checa,Tren,53
2021,10,Irlanda,Tren,53
2021,6,Irlanda,Tren,53
2022,5,República Checa,Tren,53
2021,12,Irlanda,Tren,53
2021,1,Irlanda,Tren,53
