Anio,Mes,Pais,Num_Turistas,Estacionalidad,Organizacion_Viaje,Temperatura_Media,Precipitacion_Media,Destino_Principal,Medio_Acceso,Satisfaccion,Temperatura,Precipitacion,Fecha,Trimestre,Temporada
2023,8,Rusia,35173,Media-Alta,Individual,28.5,11.2,Cataluña,Aeropuerto,8.88,28.5,11.2,8/1/2023,3,Alta
2023,8,Rusia,181,Media-Alta,Individual,25.3,18.8,Cataluña,Carretera,8.68,25.3,18.8,8/1/2023,3,Alta
2023,8,Rusia,651,Media-Alta,Individual,26.5,15.3,Cataluña,Puerto,8.82,26.5,15.3,8/1/2023,3,Alta
2023,8,Rusia,181,Media-Alta,Individual,26.9,17.5,Cataluña,Tren,8.7,26.9,17.5,8/1/2023,3,Alta
2023,9,Rusia,31975,Media-Alta,Individual,23.7,35.8,Cataluña,Aeropuerto,8.42,23.7,35.8,9/1/2023,3,Media-Alta
2023,9,Rusia,164,Media-Alta,Individual,25.1,37.1,Cataluña,Carretera,8.56,25.1,37.1,9/1/2023,3,Media-Alta
2023,9,Rusia,592,Media-Alta,Individual,25.7,38.3,Cataluña,Puerto,8.64,25.7,38.3,9/1/2023,3,Media-Alta
2023,9,Rusia,164,Media-Alta,Individual,25.6,34.5,Comunidad de Madrid,Tren,8.47,25.6,34.5,9/1/2023,3,Media-Alta
2023,10,Rusia,25580,Media,Individual,18.2,41,Cataluña,Aeropuerto,8.03,18.2,41,10/1/2023,4,Media
2023,10,Rusia,131,Media,Individual,19,42.6,País Vasco,Carretera,8.36,19,42.6,10/1/2023,4,Media
2023,10,Rusia,473,Media,Individual,21.5,49.2,Cataluña,Puerto,8.42,21.5,49.2,10/1/2023,4,Media
2023,10,Rusia,131,Media,Individual,21.6,43.9,Andalucía,Tren,8.43,21.6,43.9,10/1/2023,4,Media
2023,11,Rusia,22383,Media,Individual,15.7,45,Cataluña,Aeropuerto,8.13,15.7,45,11/1/2023,4,Baja
2023,11,Rusia,115,Media,Individual,15.9,44.1,Andalucía,Carretera,8.36,15.9,44.1,11/1/2023,4,Baja
2023,11,Rusia,414,Media,Individual,17.4,47.1,Comunidad de Madrid,Puerto,8.18,17.4,47.1,11/1/2023,4,Baja
2023,11,Rusia,115,Media,Individual,17.2,48.1,Cataluña,Tren,8.03,17.2,48.1,11/1/2023,4,Baja
2023,12,Rusia,19186,Media,Individual,14.3,38.5,Cataluña,Aeropuerto,8.24,14.3,38.5,12/1/2023,4,Baja
2023,12,Rusia,99,Media,Individual,12.3,34.1,Comunidad de Madrid,Carretera,8.43,12.3,34.1,12/1/2023,4,Baja
2023,12,Rusia,355,Media,Individual,11.4,31.8,Cataluña,Puerto,8.15,11.4,31.8,12/1/2023,4,Baja
2023,12,Rusia,99,Media,Individual,14.1,32.7,Comunidad Valenciana,Tren,8.03,14.1,32.7,12/1/2023,4,Baja
2019,1,Suecia,137765,Media,Paquete,13.4,32.1,Comunidad Valenciana,Aeropuerto,8.71,13.4,32.1,1/1/2019,1,Baja
2019,1,Suecia,3121,Media,Individual,10.5,34.8,Comunidad Valenciana,Carretera,8.5,10.5,34.8,1/1/2019,1,Baja
2019,1,Suecia,709,Media,Individual,13.1,31.8,Andalucía,Puerto,8.26,13.1,31.8,1/1/2019,1,Baja
2019,1,Suecia,284,Media,Individual,11.8,39.9,Comunidad Valenciana,Tren,8.33,11.8,39.9,1/1/2019,1,Baja
2019,2,Suecia,111427,Baja,Individual,12.8,37.6,Comunidad Valenciana,Aeropuerto,8.51,12.8,37.6,2/1/2019,1,Baja
2019,2,Suecia,2525,Baja,Paquete,12.6,37.2,Canarias,Carretera,8.73,12.6,37.2,2/1/2019,1,Baja
2019,2,Suecia,574,Baja,Paquete,11.6,38.3,Baleares,Puerto,8.85,11.6,38.3,2/1/2019,1,Baja
2019,2,Suecia,230,Baja,Individual,13.2,37.9,Baleares,Tren,8.32,13.2,37.9,2/1/2019,1,Baja
2019,3,Suecia,145868,Media,Individual,13.5,31.6,Andalucía,Aeropuerto,8.18,13.5,31.6,3/1/2019,1,Baja
2019,3,Suecia,3305,Media,Individual,14.2,33.3,Canarias,Carretera,8.13,14.2,33.3,3/1/2019,1,Baja
2019,3,Suecia,751,Media,Paquete,16.9,33.3,Canarias,Puerto,8.63,16.9,33.3,3/1/2019,1,Baja
2019,3,Suecia,300,Media,Individual,16,31.3,Canarias,Tren,8.43,16,31.3,3/1/2019,1,Baja
2019,4,Suecia,151946,Media,Individual,17.1,43.4,Andalucía,Aeropuerto,8.16,17.1,43.4,4/1/2019,2,Media
2019,4,Suecia,3443,Media,Paquete,18.8,47.1,Baleares,Carretera,8.76,18.8,47.1,4/1/2019,2,Media
2019,4,Suecia,782,Media,Individual,15.4,41.7,Cataluña,Puerto,8.56,15.4,41.7,4/1/2019,2,Media
2019,4,Suecia,313,Media,Individual,18.8,41.5,Comunidad Valenciana,Tren,8.55,18.8,41.5,4/1/2019,2,Media
2019,5,Suecia,166127,Media-Alta,Individual,20.7,49.2,Cataluña,Aeropuerto,8.49,20.7,49.2,5/1/2019,2,Media
2019,5,Suecia,3764,Media-Alta,Individual,20.7,49.1,Canarias,Carretera,8.45,20.7,49.1,5/1/2019,2,Media
2019,5,Suecia,855,Media-Alta,Paquete,21.1,43.5,Andalucía,Puerto,8.66,21.1,43.5,5/1/2019,2,Media
2019,5,Suecia,342,Media-Alta,Individual,21.8,47.9,Canarias,Tren,8.4,21.8,47.9,5/1/2019,2,Media
2019,6,Suecia,198542,Media-Alta,Paquete,23.3,21.6,Baleares,Aeropuerto,8.86,23.3,21.6,6/1/2019,2,Media-Alta
2019,6,Suecia,4498,Media-Alta,Paquete,23.7,22.5,Andalucía,Carretera,8.95,23.7,22.5,6/1/2019,2,Media-Alta
2019,6,Suecia,1022,Media-Alta,Paquete,22.8,29.9,Comunidad Valenciana,Puerto,9.05,22.8,29.9,6/1/2019,2,Media-Alta
2019,6,Suecia,409,Media-Alta,Individual,23.2,23.4,Cataluña,Tren,8.73,23.2,23.4,6/1/2019,2,Media-Alta
2019,7,Suecia,212724,Alta,Individual,28.3,13.8,Canarias,Aeropuerto,8.78,28.3,13.8,7/1/2019,3,Alta
2019,7,Suecia,4820,Alta,Paquete,27.8,11.5,Baleares,Carretera,9.28,27.8,11.5,7/1/2019,3,Alta
2019,7,Suecia,1095,Alta,Individual,27.2,17.8,Canarias,Puerto,8.69,27.2,17.8,7/1/2019,3,Alta
2019,7,Suecia,438,Alta,Individual,28.7,15.3,Comunidad Valenciana,Tren,8.88,28.7,15.3,7/1/2019,3,Alta
2019,8,Suecia,226906,Alta,Paquete,27.6,12.2,Baleares,Aeropuerto,9.07,27.6,12.2,8/1/2019,3,Alta
2019,8,Suecia,5141,Alta,Individual,28,15.6,Baleares,Carretera,8.86,28,15.6,8/1/2019,3,Alta
2019,8,Suecia,1168,Alta,Individual,28.1,10.1,Baleares,Puerto,8.69,28.1,10.1,8/1/2019,3,Alta
2019,8,Suecia,467,Alta,Paquete,27.5,15.2,Cataluña,Tren,9.24,27.5,15.2,8/1/2019,3,Alta
2019,9,Suecia,186387,Media-Alta,Paquete,23.2,38.3,Canarias,Aeropuerto,8.95,23.2,38.3,9/1/2019,3,Media-Alta
2019,9,Suecia,4223,Media-Alta,Individual,22.8,36.8,Canarias,Carretera,8.55,22.8,36.8,9/1/2019,3,Media-Alta
2019,9,Suecia,960,Media-Alta,Paquete,23.3,30.3,Comunidad Valenciana,Puerto,8.92,23.3,30.3,9/1/2019,3,Media-Alta
2019,9,Suecia,384,Media-Alta,Individual,22.6,32.6,Canarias,Tren,8.64,22.6,32.6,9/1/2019,3,Media-Alta
2019,10,Suecia,172205,Media-Alta,Paquete,18.6,41.2,Canarias,Aeropuerto,8.5,18.6,41.2,10/1/2019,4,Media
2019,10,Suecia,3902,Media-Alta,Individual,19.3,43,Andalucía,Carretera,8.2,19.3,43,10/1/2019,4,Media
2019,10,Suecia,887,Media-Alta,Paquete,18.3,43.3,Canarias,Puerto,8.5,18.3,43.3,10/1/2019,4,Media
2019,10,Suecia,355,Media-Alta,Paquete,19.7,42,Andalucía,Tren,8.48,19.7,42,10/1/2019,4,Media
2019,11,Suecia,166127,Media-Alta,Paquete,14.6,48.2,Andalucía,Aeropuerto,8.59,14.6,48.2,11/1/2019,4,Baja
2019,11,Suecia,3764,Media-Alta,Individual,16.3,49.6,Andalucía,Carretera,8.38,16.3,49.6,11/1/2019,4,Baja
2019,11,Suecia,855,Media-Alta,Paquete,16.7,40.7,Andalucía,Puerto,8.48,16.7,40.7,11/1/2019,4,Baja
2019,11,Suecia,342,Media-Alta,Individual,14.2,44.4,Comunidad Valenciana,Tren,8.11,14.2,44.4,11/1/2019,4,Baja
2019,12,Suecia,149919,Media,Individual,14.5,38.4,Baleares,Aeropuerto,8.22,14.5,38.4,12/1/2019,4,Baja
2019,12,Suecia,3397,Media,Paquete,13.5,36.9,Andalucía,Carretera,8.74,13.5,36.9,12/1/2019,4,Baja
2019,12,Suecia,772,Media,Individual,11.6,39.2,Baleares,Puerto,8.26,11.6,39.2,12/1/2019,4,Baja
2019,12,Suecia,309,Media,Paquete,14.2,31.1,Andalucía,Tren,8.82,14.2,31.1,12/1/2019,4,Baja
2020,1,Suecia,93737,Alta,Individual,12.9,34.5,Canarias,Aeropuerto,8.3,12.9,34.5,1/1/2020,1,Baja
2020,1,Suecia,2601,Alta,Paquete,12.1,38,Cataluña,Carretera,8.68,12.1,38,1/1/2020,1,Baja
2020,1,Suecia,0,Alta,Individual,11.2,30.4,Canarias,Puerto,8.11,11.2,30.4,1/1/2020,1,Baja
2020,1,Suecia,96,Alta,Individual,13.1,33.8,Comunidad Valenciana,Tren,8.41,13.1,33.8,1/1/2020,1,Baja
2020,2,Suecia,87042,Alta,Paquete,13.1,32.1,Comunidad Valenciana,Aeropuerto,8.44,13.1,32.1,2/1/2020,1,Baja
2020,2,Suecia,2415,Alta,Paquete,11.5,33.5,Canarias,Carretera,8.4,11.5,33.5,2/1/2020,1,Baja
2020,2,Suecia,0,Alta,Paquete,13.9,39.2,Baleares,Puerto,8.69,13.9,39.2,2/1/2020,1,Baja
2020,2,Suecia,89,Alta,Paquete,13.4,37.3,Canarias,Tren,8.72,13.4,37.3,2/1/2020,1,Baja
2020,3,Suecia,53564,Alta,Individual,14.5,30.9,Andalucía,Aeropuerto,8.26,14.5,30.9,3/1/2020,1,Baja
2020,3,Suecia,1486,Alta,Paquete,14.9,36.8,Canarias,Carretera,8.67,14.9,36.8,3/1/2020,1,Baja
2020,3,Suecia,0,Alta,Individual,14.7,35.3,Andalucía,Puerto,8.5,14.7,35.3,3/1/2020,1,Baja
2020,3,Suecia,55,Alta,Paquete,13.8,34.5,Canarias,Tren,8.76,13.8,34.5,3/1/2020,1,Baja
2020,4,Suecia,6695,Baja,Paquete,18.1,48.4,Canarias,Aeropuerto,8.56,18.1,48.4,4/1/2020,2,Media
2020,4,Suecia,186,Baja,Paquete,18.4,46.2,Canarias,Carretera,8.78,18.4,46.2,4/1/2020,2,Media
2020,4,Suecia,0,Baja,Individual,15.6,47.1,Canarias,Puerto,8.43,15.6,47.1,4/1/2020,2,Media
2020,4,Suecia,7,Baja,Individual,15.6,45.4,Comunidad Valenciana,Tren,8.48,15.6,45.4,4/1/2020,2,Media
2020,5,Suecia,2232,Baja,Paquete,19.2,43,Canarias,Aeropuerto,8.75,19.2,43,5/1/2020,2,Media
2020,5,Suecia,62,Baja,Individual,21.7,45,Andalucía,Carretera,8.41,21.7,45,5/1/2020,2,Media
2020,5,Suecia,0,Baja,Individual,18.1,40.4,Comunidad Valenciana,Puerto,8.53,18.1,40.4,5/1/2020,2,Media
2020,5,Suecia,2,Baja,Paquete,21.1,42.6,Andalucía,Tren,8.53,21.1,42.6,5/1/2020,2,Media
2020,6,Suecia,2232,Baja,Individual,22.1,22.3,Canarias,Aeropuerto,8.74,22.1,22.3,6/1/2020,2,Media-Alta
2020,6,Suecia,62,Baja,Individual,22.5,24.6,Baleares,Carretera,8.64,22.5,24.6,6/1/2020,2,Media-Alta
2020,6,Suecia,0,Baja,Individual,25.1,24,Canarias,Puerto,8.65,25.1,24,6/1/2020,2,Media-Alta
2020,6,Suecia,2,Baja,Individual,23.5,29.8,Comunidad Valenciana,Tren,8.76,23.5,29.8,6/1/2020,2,Media-Alta
2020,7,Suecia,4464,Baja,Individual,28.3,18.7,Comunidad Valenciana,Aeropuerto,8.72,28.3,18.7,7/1/2020,3,Alta
2020,7,Suecia,124,Baja,Individual,28.1,15.4,Canarias,Carretera,8.82,28.1,15.4,7/1/2020,3,Alta
2020,7,Suecia,0,Baja,Paquete,26.3,18.6,Canarias,Puerto,9.28,26.3,18.6,7/1/2020,3,Alta
2020,7,Suecia,5,Baja,Paquete,25.8,15.8,Canarias,Tren,9.08,25.8,15.8,7/1/2020,3,Alta
2020,8,Suecia,35709,Media-Alta,Individual,26.5,13.7,Canarias,Aeropuerto,8.97,26.5,13.7,8/1/2020,3,Alta
2020,8,Suecia,991,Media-Alta,Individual,25.3,10.3,Andalucía,Carretera,8.79,25.3,10.3,8/1/2020,3,Alta
2020,8,Suecia,0,Media-Alta,Paquete,25.9,10.1,Comunidad Valenciana,Puerto,9.08,25.9,10.1,8/1/2020,3,Alta
2020,8,Suecia,37,Media-Alta,Individual,28.4,13.9,Baleares,Tren,8.91,28.4,13.9,8/1/2020,3,Alta
2020,9,Suecia,31246,Media,Individual,23.9,33,Canarias,Aeropuerto,8.7,23.9,33,9/1/2020,3,Media-Alta
2020,9,Suecia,867,Media,Individual,24.8,32.8,Canarias,Carretera,8.8,24.8,32.8,9/1/2020,3,Media-Alta
2020,9,Suecia,0,Media,Paquete,25.4,34.2,Canarias,Puerto,8.94,25.4,34.2,9/1/2020,3,Media-Alta
2020,9,Suecia,32,Media,Paquete,23.6,34.3,Canarias,Tren,8.98,23.6,34.3,9/1/2020,3,Media-Alta
2020,10,Suecia,37941,Media-Alta,Paquete,19.4,46.6,Cataluña,Aeropuerto,8.75,19.4,46.6,10/1/2020,4,Media
2020,10,Suecia,1053,Media-Alta,Paquete,18.3,42.7,Canarias,Carretera,8.74,18.3,42.7,10/1/2020,4,Media
2020,10,Suecia,0,Media-Alta,Paquete,18.8,40.1,Andalucía,Puerto,8.42,18.8,40.1,10/1/2020,4,Media
2020,10,Suecia,39,Media-Alta,Individual,21.3,43.9,Comunidad Valenciana,Tren,8.58,21.3,43.9,10/1/2020,4,Media
2020,11,Suecia,20087,Baja,Individual,14.4,44.3,Canarias,Aeropuerto,8.52,14.4,44.3,11/1/2020,4,Baja
2020,11,Suecia,557,Baja,Individual,15.1,45.8,Andalucía,Carretera,8.12,15.1,45.8,11/1/2020,4,Baja
2020,11,Suecia,0,Baja,Individual,15.7,41,Canarias,Puerto,8.48,15.7,41,11/1/2020,4,Baja
2020,11,Suecia,21,Baja,Paquete,15,47.4,Andalucía,Tren,8.76,15,47.4,11/1/2020,4,Baja
2020,12,Suecia,15622,Baja,Paquete,11.9,35.3,Comunidad Valenciana,Aeropuerto,8.52,11.9,35.3,12/1/2020,4,Baja
2020,12,Suecia,434,Baja,Individual,14,30.1,Andalucía,Carretera,8.12,14,30.1,12/1/2020,4,Baja
2020,12,Suecia,0,Baja,Individual,13.5,32.5,Andalucía,Puerto,8.26,13.5,32.5,12/1/2020,4,Baja
2020,12,Suecia,16,Baja,Individual,14.9,33.3,Baleares,Tren,8.56,14.9,33.3,12/1/2020,4,Baja
2021,1,Suecia,18030,Baja,Individual,11.9,34.9,Comunidad Valenciana,Aeropuerto,8.17,11.9,34.9,1/1/2021,1,Baja
2021,1,Suecia,579,Baja,Paquete,12,36.7,Canarias,Carretera,8.8,12,36.7,1/1/2021,1,Baja
2021,1,Suecia,56,Baja,Individual,10.1,39,Baleares,Puerto,8.47,10.1,39,1/1/2021,1,Baja
2021,1,Suecia,19,Baja,Individual,13.6,36.7,Andalucía,Tren,8.53,13.6,36.7,1/1/2021,1,Baja
2021,2,Suecia,14424,Baja,Paquete,12.5,35.7,Baleares,Aeropuerto,8.65,12.5,35.7,2/1/2021,1,Baja
2021,2,Suecia,463,Baja,Individual,13.5,38.6,Baleares,Carretera,8.35,13.5,38.6,2/1/2021,1,Baja
2021,2,Suecia,45,Baja,Individual,11.4,32,Andalucía,Puerto,8.56,11.4,32,2/1/2021,1,Baja
2021,2,Suecia,15,Baja,Individual,14.8,31.7,Comunidad Valenciana,Tren,8.35,14.8,31.7,2/1/2021,1,Baja
2021,3,Suecia,18030,Baja,Individual,15.8,30.1,Comunidad Valenciana,Aeropuerto,8.13,15.8,30.1,3/1/2021,1,Baja
2021,3,Suecia,579,Baja,Paquete,15.6,34.5,Comunidad Valenciana,Carretera,8.74,15.6,34.5,3/1/2021,1,Baja
2021,3,Suecia,56,Baja,Paquete,16.1,34.7,Canarias,Puerto,8.71,16.1,34.7,3/1/2021,1,Baja
2021,3,Suecia,19,Baja,Paquete,16.4,38.8,Comunidad Valenciana,Tren,8.52,16.4,38.8,3/1/2021,1,Baja
2021,4,Suecia,21636,Baja,Individual,17.1,49.6,Cataluña,Aeropuerto,8.4,17.1,49.6,4/1/2021,2,Media
2021,4,Suecia,695,Baja,Paquete,18.3,45.3,Andalucía,Carretera,8.88,18.3,45.3,4/1/2021,2,Media
2021,4,Suecia,67,Baja,Individual,17.4,40.6,Comunidad Valenciana,Puerto,8.44,17.4,40.6,4/1/2021,2,Media
2021,4,Suecia,22,Baja,Individual,17.7,43,Canarias,Tren,8.31,17.7,43,4/1/2021,2,Media
2021,5,Suecia,32454,Baja,Individual,21.8,46.9,Comunidad Valenciana,Aeropuerto,8.25,21.8,46.9,5/1/2021,2,Media
2021,5,Suecia,1043,Baja,Individual,18.6,44.8,Baleares,Carretera,8.47,18.6,44.8,5/1/2021,2,Media
2021,5,Suecia,101,Baja,Paquete,19.4,42.6,Baleares,Puerto,8.8,19.4,42.6,5/1/2021,2,Media
2021,5,Suecia,34,Baja,Paquete,20,49.5,Canarias,Tren,8.87,20,49.5,5/1/2021,2,Media
2021,6,Suecia,61302,Media-Alta,Individual,22.8,26.6,Andalucía,Aeropuerto,8.51,22.8,26.6,6/1/2021,2,Media-Alta
2021,6,Suecia,1969,Media-Alta,Individual,25,22.8,Cataluña,Carretera,8.53,25,22.8,6/1/2021,2,Media-Alta
2021,6,Suecia,191,Media-Alta,Paquete,24.2,29.2,Cataluña,Puerto,8.94,24.2,29.2,6/1/2021,2,Media-Alta
2021,6,Suecia,64,Media-Alta,Individual,23.3,26.9,Comunidad Valenciana,Tren,8.62,23.3,26.9,6/1/2021,2,Media-Alta
2021,7,Suecia,108179,Alta,Paquete,26.6,10.6,Baleares,Aeropuerto,8.93,26.6,10.6,7/1/2021,3,Alta
2021,7,Suecia,3475,Alta,Paquete,26.4,11,Canarias,Carretera,9.19,26.4,11,7/1/2021,3,Alta
2021,7,Suecia,336,Alta,Individual,28.5,14.4,Andalucía,Puerto,8.71,28.5,14.4,7/1/2021,3,Alta
2021,7,Suecia,112,Alta,Paquete,27.9,19.7,Cataluña,Tren,8.97,27.9,19.7,7/1/2021,3,Alta
2021,8,Suecia,75725,Alta,Individual,26.3,10.5,Andalucía,Aeropuerto,8.95,26.3,10.5,8/1/2021,3,Alta
2021,8,Suecia,2433,Alta,Individual,26.9,15,Andalucía,Carretera,8.96,26.9,15,8/1/2021,3,Alta
2021,8,Suecia,235,Alta,Individual,27.1,15.9,Cataluña,Puerto,8.96,27.1,15.9,8/1/2021,3,Alta
2021,8,Suecia,78,Alta,Paquete,25.1,19,Canarias,Tren,8.93,25.1,19,8/1/2021,3,Alta
2021,9,Suecia,118997,Alta,Paquete,25.7,38,Andalucía,Aeropuerto,8.94,25.7,38,9/1/2021,3,Media-Alta
2021,9,Suecia,3823,Alta,Individual,22.6,33.8,Baleares,Carretera,8.75,22.6,33.8,9/1/2021,3,Media-Alta
2021,9,Suecia,370,Alta,Individual,22.4,33.5,Comunidad Valenciana,Puerto,8.68,22.4,33.5,9/1/2021,3,Media-Alta
2021,9,Suecia,123,Alta,Individual,22,36.3,Baleares,Tren,8.56,22,36.3,9/1/2021,3,Media-Alta
2021,10,Suecia,108179,Alta,Individual,19.6,42.1,Andalucía,Aeropuerto,8.48,19.6,42.1,10/1/2021,4,Media
2021,10,Suecia,3475,Alta,Paquete,19.8,40.7,Andalucía,Carretera,8.67,19.8,40.7,10/1/2021,4,Media
2021,10,Suecia,336,Alta,Individual,18.1,48,Andalucía,Puerto,8.37,18.1,48,10/1/2021,4,Media
2021,10,Suecia,112,Alta,Individual,19.2,49,Andalucía,Tren,8.3,19.2,49,10/1/2021,4,Media
2021,11,Suecia,90149,Alta,Individual,15.5,49.4,Baleares,Aeropuerto,8.4,15.5,49.4,11/1/2021,4,Baja
2021,11,Suecia,2896,Alta,Paquete,16.9,44.3,Canarias,Carretera,8.76,16.9,44.3,11/1/2021,4,Baja
2021,11,Suecia,280,Alta,Individual,16.9,48.8,Comunidad Valenciana,Puerto,8.39,16.9,48.8,11/1/2021,4,Baja
2021,11,Suecia,93,Alta,Paquete,17.8,48.2,Canarias,Tren,8.78,17.8,48.2,11/1/2021,4,Baja
2021,12,Suecia,54089,Media,Individual,13.1,35.5,Andalucía,Aeropuerto,8.26,13.1,35.5,12/1/2021,4,Baja
2021,12,Suecia,1738,Media,Paquete,12.9,38.6,Andalucía,Carretera,8.9,12.9,38.6,12/1/2021,4,Baja
2021,12,Suecia,168,Media,Individual,11.3,36.9,Baleares,Puerto,8.36,11.3,36.9,12/1/2021,4,Baja
2021,12,Suecia,56,Media,Individual,12.3,31.6,Cataluña,Tren,8.5,12.3,31.6,12/1/2021,4,Baja
2022,1,Suecia,62712,Baja,Individual,10.9,39.2,Canarias,Aeropuerto,8.32,10.9,39.2,1/1/2022,1,Baja
2022,1,Suecia,1155,Baja,Individual,11.8,36,Andalucía,Carretera,8.44,11.8,36,1/1/2022,1,Baja
2022,1,Suecia,257,Baja,Individual,11.8,37.3,Andalucía,Puerto,8.55,11.8,37.3,1/1/2022,1,Baja
2022,1,Suecia,64,Baja,Paquete,11.7,36.3,Andalucía,Tren,8.88,11.7,36.3,1/1/2022,1,Baja
2022,2,Suecia,69680,Baja,Individual,13,35.8,Andalucía,Aeropuerto,8.32,13,35.8,2/1/2022,1,Baja
2022,2,Suecia,1284,Baja,Individual,11.4,32.1,Canarias,Carretera,8.12,11.4,32.1,2/1/2022,1,Baja
2022,2,Suecia,285,Baja,Individual,11.2,30.8,Baleares,Puerto,8.12,11.2,30.8,2/1/2022,1,Baja
2022,2,Suecia,71,Baja,Paquete,11.4,35.5,Canarias,Tren,8.51,11.4,35.5,2/1/2022,1,Baja
2022,3,Suecia,83617,Media,Individual,15.6,37.8,Cataluña,Aeropuerto,8.25,15.6,37.8,3/1/2022,1,Baja
2022,3,Suecia,1541,Media,Paquete,15.9,31.6,Baleares,Carretera,8.72,15.9,31.6,3/1/2022,1,Baja
2022,3,Suecia,342,Media,Paquete,16,30,Andalucía,Puerto,8.65,16,30,3/1/2022,1,Baja
2022,3,Suecia,86,Media,Paquete,15.5,37,Canarias,Tren,8.66,15.5,37,3/1/2022,1,Baja
2022,4,Suecia,104520,Media,Individual,15.2,40,Baleares,Aeropuerto,8.15,15.2,40,4/1/2022,2,Media
2022,4,Suecia,1926,Media,Paquete,16,48.6,Comunidad Valenciana,Carretera,8.79,16,48.6,4/1/2022,2,Media
2022,4,Suecia,428,Media,Individual,15.2,45.6,Baleares,Puerto,8.5,15.2,45.6,4/1/2022,2,Media
2022,4,Suecia,107,Media,Individual,18.8,50,Canarias,Tren,8.51,18.8,50,4/1/2022,2,Media
2022,5,Suecia,118456,Media-Alta,Individual,18.9,44.9,Baleares,Aeropuerto,8.45,18.9,44.9,5/1/2022,2,Media
2022,5,Suecia,2182,Media-Alta,Individual,19.7,43.8,Canarias,Carretera,8.57,19.7,43.8,5/1/2022,2,Media
2022,5,Suecia,485,Media-Alta,Individual,18.5,48,Comunidad Valenciana,Puerto,8.28,18.5,48,5/1/2022,2,Media
2022,5,Suecia,121,Media-Alta,Individual,19.8,49,Andalucía,Tren,8.29,19.8,49,5/1/2022,2,Media
2022,6,Suecia,125424,Media-Alta,Individual,25.7,23.5,Comunidad Valenciana,Aeropuerto,8.63,25.7,23.5,6/1/2022,2,Media-Alta
2022,6,Suecia,2311,Media-Alta,Paquete,23.4,24.6,Baleares,Carretera,9,23.4,24.6,6/1/2022,2,Media-Alta
2022,6,Suecia,514,Media-Alta,Individual,24.3,23.2,Andalucía,Puerto,8.65,24.3,23.2,6/1/2022,2,Media-Alta
2022,6,Suecia,128,Media-Alta,Individual,23.6,22,Andalucía,Tren,8.64,23.6,22,6/1/2022,2,Media-Alta
2022,7,Suecia,160264,Alta,Individual,27.4,15,Canarias,Aeropuerto,8.92,27.4,15,7/1/2022,3,Alta
2022,7,Suecia,2953,Alta,Individual,28.1,15.3,Comunidad Valenciana,Carretera,8.64,28.1,15.3,7/1/2022,3,Alta
2022,7,Suecia,656,Alta,Individual,28.2,11.9,Andalucía,Puerto,8.61,28.2,11.9,7/1/2022,3,Alta
2022,7,Suecia,164,Alta,Individual,28.2,10.5,Cataluña,Tren,8.9,28.2,10.5,7/1/2022,3,Alta
2022,8,Suecia,97552,Media,Individual,28.5,16.7,Andalucía,Aeropuerto,8.96,28.5,16.7,8/1/2022,3,Alta
2022,8,Suecia,1797,Media,Paquete,27.9,17.2,Canarias,Carretera,9.05,27.9,17.2,8/1/2022,3,Alta
2022,8,Suecia,399,Media,Individual,25.3,12,Canarias,Puerto,8.94,25.3,12,8/1/2022,3,Alta
2022,8,Suecia,100,Media,Individual,26.6,18.9,Comunidad Valenciana,Tren,8.9,26.6,18.9,8/1/2022,3,Alta
2022,9,Suecia,139360,Alta,Paquete,25.2,38.1,Baleares,Aeropuerto,9.02,25.2,38.1,9/1/2022,3,Media-Alta
2022,9,Suecia,2568,Alta,Individual,25,33.4,Baleares,Carretera,8.52,25,33.4,9/1/2022,3,Media-Alta
2022,9,Suecia,571,Alta,Paquete,24.7,31.5,Cataluña,Puerto,8.85,24.7,31.5,9/1/2022,3,Media-Alta
2022,9,Suecia,143,Alta,Individual,24.5,34.7,Andalucía,Tren,8.74,24.5,34.7,9/1/2022,3,Media-Alta
2022,10,Suecia,118456,Media-Alta,Individual,21.4,41,Baleares,Aeropuerto,8.28,21.4,41,10/1/2022,4,Media
2022,10,Suecia,2182,Media-Alta,Individual,20.1,44.4,Canarias,Carretera,8.2,20.1,44.4,10/1/2022,4,Media
2022,10,Suecia,485,Media-Alta,Individual,19.6,45.9,Canarias,Puerto,8.46,19.6,45.9,10/1/2022,4,Media
2022,10,Suecia,121,Media-Alta,Paquete,19.2,49.8,Comunidad Valenciana,Tren,8.61,19.2,49.8,10/1/2022,4,Media
2022,11,Suecia,104520,Media,Individual,15.9,46.9,Baleares,Aeropuerto,8.14,15.9,46.9,11/1/2022,4,Baja
2022,11,Suecia,1926,Media,Individual,17.7,40.9,Cataluña,Carretera,8.18,17.7,40.9,11/1/2022,4,Baja
2022,11,Suecia,428,Media,Paquete,15.9,46.1,Baleares,Puerto,8.57,15.9,46.1,11/1/2022,4,Baja
2022,11,Suecia,107,Media,Individual,14.6,45.9,Cataluña,Tren,8.52,14.6,45.9,11/1/2022,4,Baja
2022,12,Suecia,69680,Baja,Individual,14.2,33.8,Comunidad Valenciana,Aeropuerto,8.15,14.2,33.8,12/1/2022,4,Baja
2022,12,Suecia,1284,Baja,Individual,12.7,34.4,Andalucía,Carretera,8.48,12.7,34.4,12/1/2022,4,Baja
2022,12,Suecia,285,Baja,Individual,14.3,37.2,Andalucía,Puerto,8.25,14.3,37.2,12/1/2022,4,Baja
