Año,Mes,Pais,Num_Turistas,Estacionalidad,Organizacion_Viaje,Temperatura_Media,Precipitacion_Media,Destino_Principal,Medio_Acceso,Satisfaccion,Temperatura,Precipitacion,Fecha,Trimestre,Temporada,Tipo_Dato,Medio_Acceso_Predicho,Confianza_Prediccion
2028,4,Japón,158,Media-Alta,Individual,15.2,44.7,Cataluña,Puerto,8.12,15.1,44.7,2028-04-01,2,Media,Datos Generados,Tren,0.6579507888942898
2028,4,Japón,37,Media-Alta,Individual,15.7,39.0,Cataluña,Tren,8.06,15.6,39.0,2028-04-01,2,Media,Datos Generados,Tren,0.5676948828528026
2028,4,Luxemburgo,32706,Media-Alta,Individual,11.2,61.5,Andalucía,Aeropuerto,8.21,11.1,61.5,2028-04-01,2,Media,Datos Generados,Aeropuerto,0.7838683127572017
2028,4,Luxemburgo,6098,Media-Alta,Paquete,12.0,63.5,Baleares,Carretera,8.55,11.9,63.5,2028-04-01,2,Media,Datos Generados,Carretera,0.6356223650861337
2028,4,Luxemburgo,39,Media-Alta,Individual,11.3,59.5,Baleares,Puerto,8.13,11.2,59.5,2028-04-01,2,Media,Datos Generados,Puerto,0.737394750217361
2028,4,Luxemburgo,0,Media-Alta,Individual,9.8,63.2,Canarias,Tren,8.09,9.7,63.2,2028-04-01,2,Media,Datos Generados,Tren,0.766276974491893
2028,4,México,141914,Media-Alta,Individual,26.700000000000003,24.7,Cataluña,Aeropuerto,8.26,26.6,24.7,2028-04-01,2,Media,Datos Generados,Aeropuerto,0.9797942386831276
2028,4,México,1682,Media-Alta,Individual,26.200000000000003,18.1,Comunidad de Madrid,Carretera,8.22,26.1,18.1,2028-04-01,2,Media,Datos Generados,Carretera,0.481603980986334
2028,4,México,8257,Media-Alta,Individual,25.700000000000003,20.4,Comunidad de Madrid,Puerto,8.13,25.6,20.4,2028-04-01,2,Media,Datos Generados,Aeropuerto,0.43666666666666665
2028,4,México,1070,Media-Alta,Paquete,26.5,19.6,Comunidad de Madrid,Tren,8.31,26.4,19.6,2028-04-01,2,Media,Datos Generados,Carretera,0.49543555065123696
2028,4,Noruega,96809,Media-Alta,Individual,4.3,58.8,Canarias,Aeropuerto,8.24,4.2,58.8,2028-04-01,2,Media,Datos Generados,Aeropuerto,0.9833127572016461
2028,4,Noruega,3129,Media-Alta,Individual,4.5,55.6,Canarias,Carretera,8.2,4.4,55.6,2028-04-01,2,Media,Datos Generados,Carretera,0.8614676439620171
2028,4,Noruega,1009,Media-Alta,Paquete,6.4,58.3,Andalucía,Puerto,8.33,6.3,58.3,2028-04-01,2,Media,Datos Generados,Puerto,0.8121818301493947
2028,4,Noruega,0,Media-Alta,Individual,3.8,55.4,Comunidad Valenciana,Tren,8.19,3.7,55.4,2028-04-01,2,Media,Datos Generados,Tren,0.8274675324675325
2028,4,Países Bajos,387396,Media-Alta,Individual,12.1,51.6,Andalucía,Aeropuerto,8.31,12.0,51.6,2028-04-01,2,Media,Datos Generados,Aeropuerto,0.9883976608187135
2028,4,Países Bajos,46557,Media-Alta,Individual,10.6,57.2,Andalucía,Carretera,8.41,10.5,57.2,2028-04-01,2,Media,Datos Generados,Aeropuerto,0.8326666666666667
2028,4,Países Bajos,4392,Media-Alta,Individual,9.3,57.7,Comunidad Valenciana,Puerto,8.02,9.2,57.7,2028-04-01,2,Media,Datos Generados,Puerto,0.7859376767329296
2028,4,Países Bajos,878,Media-Alta,Individual,10.3,51.7,Cataluña,Tren,8.2,10.2,51.7,2028-04-01,2,Media,Datos Generados,Puerto,0.4002458805540664
2028,4,Polonia,224467,Media-Alta,Individual,10.8,37.9,Canarias,Aeropuerto,8.08,10.7,37.9,2028-04-01,2,Media,Datos Generados,Aeropuerto,0.8944809941520467
2028,4,Polonia,3442,Media-Alta,Individual,8.9,41.8,Comunidad Valenciana,Carretera,8.49,8.8,41.8,2028-04-01,2,Media,Datos Generados,Carretera,0.708033470904435
2028,4,Polonia,1607,Media-Alta,Individual,9.6,38.2,Canarias,Puerto,8.04,9.5,38.2,2028-04-01,2,Media,Datos Generados,Carretera,0.577860791826309
2028,4,Polonia,0,Media-Alta,Individual,7.3,43.4,Cataluña,Tren,8.21,7.2,43.4,2028-04-01,2,Media,Datos Generados,Tren,0.893581729243974
2028,4,Portugal,117825,Media-Alta,Individual,13.5,78.4,Andalucía,Aeropuerto,8.34,13.4,78.4,2028-04-01,2,Media,Datos Generados,Aeropuerto,0.5393333333333333
2028,4,Portugal,325595,Media-Alta,Individual,15.1,68.7,Cataluña,Carretera,8.24,15.0,68.7,2028-04-01,2,Media,Datos Generados,Aeropuerto,0.5298924731182796
2028,4,Portugal,4946,Media-Alta,Individual,14.0,69.0,Galicia,Puerto,8.23,13.9,69.0,2028-04-01,2,Media,Datos Generados,Puerto,0.7001818181818182
2028,4,Portugal,1348,Media-Alta,Individual,15.5,74.1,Galicia,Tren,8.12,15.4,74.1,2028-04-01,2,Media,Datos Generados,Puerto,0.4995833333333333
2028,4,Reino Unido,2145879,Media-Alta,Individual,11.3,53.9,Canarias,Aeropuerto,8.03,11.2,53.9,2028-04-01,2,Media,Datos Generados,Aeropuerto,0.96
2028,4,Reino Unido,26383,Media-Alta,Paquete,8.9,54.4,Baleares,Carretera,8.31,8.8,54.4,2028-04-01,2,Media,Datos Generados,Carretera,0.7381547619047618
2028,4,Reino Unido,24184,Media-Alta,Individual,10.2,47.5,Canarias,Puerto,8.49,10.1,47.5,2028-04-01,2,Media,Datos Generados,Carretera,0.6519047619047619
2028,4,Reino Unido,2198,Media-Alta,Individual,9.5,53.9,Andalucía,Tren,8.49,9.4,53.9,2028-04-01,2,Media,Datos Generados,Puerto,0.4158203063925729
2028,4,República Checa,79462,Media-Alta,Individual,18.700000000000003,44.5,Comunidad Valenciana,Aeropuerto,8.02,18.6,44.5,2028-04-01,2,Media,Datos Generados,Aeropuerto,0.9397942386831276
2028,4,República Checa,1632,Media-Alta,Individual,16.200000000000003,47.4,Cataluña,Carretera,8.19,16.1,47.4,2028-04-01,2,Media,Datos Generados,Carretera,0.6716004002086613
2028,4,República Checa,489,Media-Alta,Individual,17.0,48.2,Comunidad Valenciana,Puerto,8.5,16.9,48.2,2028-04-01,2,Media,Datos Generados,Puerto,0.6990762275996456
2028,4,República Checa,0,Media-Alta,Individual,16.400000000000002,41.8,Comunidad Valenciana,Tren,8.18,16.3,41.8,2028-04-01,2,Media,Datos Generados,Tren,0.8524097543931444
2028,4,Rusia,2730,Media,Individual,16.400000000000002,41.0,Comunidad de Madrid,Aeropuerto,8.43,16.3,41.0,2028-04-01,2,Media,Datos Generados,Carretera,0.49851098334070465
2028,4,Rusia,14,Media,Individual,16.6,49.9,Cataluña,Carretera,8.27,16.5,49.9,2028-04-01,2,Media,Datos Generados,Carretera,0.5394901831771263
2028,4,Rusia,50,Media,Individual,15.8,48.9,Cataluña,Puerto,8.34,15.7,48.9,2028-04-01,2,Media,Datos Generados,Tren,0.48324971505726866
2028,4,Rusia,14,Media,Individual,18.0,49.0,País Vasco,Tren,8.28,17.9,49.0,2028-04-01,2,Media,Datos Generados,Tren,0.6704232324451262
2028,4,Suecia,60947,Media,Individual,17.700000000000003,47.1,Canarias,Aeropuerto,8.51,17.6,47.1,2028-04-01,2,Media,Datos Generados,Aeropuerto,0.9633333333333334
2028,4,Suecia,872,Media,Individual,17.6,47.6,Canarias,Carretera,8.5,17.5,47.6,2028-04-01,2,Media,Datos Generados,Carretera,0.5543469573801572
2028,4,Suecia,311,Media,Individual,15.9,45.0,Andalucía,Puerto,8.26,15.8,45.0,2028-04-01,2,Media,Datos Generados,Tren,0.5362730910563783
2028,4,Suecia,187,Media,Individual,19.0,47.6,Comunidad Valenciana,Tren,8.48,18.9,47.6,2028-04-01,2,Media,Datos Generados,Tren,0.5780638897220389
2028,4,Suiza,99126,Media,Individual,17.700000000000003,47.6,Cataluña,Aeropuerto,8.41,17.6,47.6,2028-04-01,2,Media,Datos Generados,Aeropuerto,0.99
2028,4,Suiza,14307,Media,Individual,17.1,44.2,Canarias,Carretera,8.42,17.0,44.2,2028-04-01,2,Media,Datos Generados,Aeropuerto,0.4669047619047619
2028,4,Suiza,572,Media,Individual,15.8,48.6,Andalucía,Puerto,8.32,15.7,48.6,2028-04-01,2,Media,Datos Generados,Puerto,0.8246809018110688
2028,4,Suiza,343,Media,Individual,15.6,49.3,Cataluña,Tren,8.45,15.5,49.3,2028-04-01,2,Media,Datos Generados,Tren,0.5428986316811532
2028,5,Alemania,1013093,Media-Alta,Paquete,20.3,49.9,Canarias,Aeropuerto,8.36,20.2,49.9,2028-05-01,2,Media,Datos Generados,Aeropuerto,0.8533333333333334
2028,5,Alemania,58323,Media-Alta,Individual,20.5,44.2,Baleares,Carretera,8.07,20.4,44.2,2028-05-01,2,Media,Datos Generados,Carretera,0.78
2028,5,Alemania,7560,Media-Alta,Paquete,20.6,43.0,Canarias,Puerto,8.49,20.5,43.0,2028-05-01,2,Media,Datos Generados,Puerto,0.8403889722373765
2028,5,Alemania,1080,Media-Alta,Individual,21.4,42.6,Canarias,Tren,8.08,21.3,42.6,2028-05-01,2,Media,Datos Generados,Tren,0.7959259259259259
2028,5,Argentina,33802,Media-Alta,Paquete,18.6,54.7,Comunidad de Madrid,Aeropuerto,8.38,18.5,54.7,2028-05-01,2,Media,Datos Generados,Aeropuerto,0.8095906432748537
2028,5,Argentina,1080,Media-Alta,Individual,16.5,54.6,Cataluña,Carretera,8.12,16.4,54.6,2028-05-01,2,Media,Datos Generados,Tren,0.4102033034664773
2028,5,Argentina,1528,Media-Alta,Individual,16.400000000000002,46.8,Baleares,Puerto,8.31,16.3,46.8,2028-05-01,2,Media,Datos Generados,Puerto,0.6495119790763059
2028,5,Argentina,894,Media-Alta,Individual,17.3,46.2,Comunidad de Madrid,Tren,8.3,17.2,46.2,2028-05-01,2,Media,Datos Generados,Tren,0.7700508589975958
2028,5,Austria,211590,Alta,Paquete,14.6,66.8,Andalucía,Aeropuerto,8.6,14.5,66.8,2028-05-01,2,Media,Datos Generados,Aeropuerto,0.9441666666666667
2028,5,Austria,17018,Alta,Individual,12.9,72.1,Baleares,Carretera,8.16,12.8,72.1,2028-05-01,2,Media,Datos Generados,Aeropuerto,0.4666666666666667
2028,5,Austria,920,Alta,Paquete,15.5,73.4,Baleares,Puerto,8.41,15.4,73.4,2028-05-01,2,Media,Datos Generados,Puerto,0.750231917211329
2028,5,Austria,229,Alta,Individual,15.6,68.9,Cataluña,Tren,8.3,15.5,68.9,2028-05-01,2,Media,Datos Generados,Puerto,0.44826696502280544
2028,5,Brasil,46884,Media-Alta,Individual,20.200000000000003,121.7,Comunidad de Madrid,Aeropuerto,8.38,20.1,121.7,2028-05-01,2,Media,Datos Generados,Aeropuerto,0.9566666666666667
2028,5,Brasil,9060,Media-Alta,Individual,21.1,94.7,Comunidad de Madrid,Carretera,8.13,21.0,94.7,2028-05-01,2,Media,Datos Generados,Carretera,0.7941328020328021
2028,5,Brasil,4196,Media-Alta,Individual,22.0,126.2,Galicia,Puerto,8.15,21.9,126.2,2028-05-01,2,Media,Datos Generados,Carretera,0.6039369686994688
2028,5,Brasil,668,Media-Alta,Paquete,24.1,86.2,Comunidad de Madrid,Tren,8.5,24.0,86.2,2028-05-01,2,Media,Datos Generados,Tren,0.8536502179590115
2028,5,Bélgica,212598,Media,Individual,13.2,60.2,Comunidad Valenciana,Aeropuerto,8.13,13.1,60.2,2028-05-01,2,Media,Datos Generados,Aeropuerto,0.99
2028,5,Bélgica,35433,Media,Individual,15.7,64.6,Comunidad Valenciana,Carretera,8.25,15.6,64.6,2028-05-01,2,Media,Datos Generados,Carretera,0.7122875816993464
2028,5,Bélgica,3015,Media,Individual,15.3,57.2,Comunidad Valenciana,Puerto,8.32,15.2,57.2,2028-05-01,2,Media,Datos Generados,Puerto,0.7770239750667085
2028,5,Bélgica,250,Media,Paquete,16.900000000000002,61.6,Canarias,Tren,8.52,16.8,61.6,2028-05-01,2,Media,Datos Generados,Tren,0.8442561113650178
2028,5,Canadá,68425,Media,Individual,14.4,72.5,Cataluña,Aeropuerto,8.33,14.3,72.5,2028-05-01,2,Media,Datos Generados,Aeropuerto,1.0
2028,5,Canadá,3717,Media,Individual,13.8,74.8,Andalucía,Carretera,8.35,13.7,74.8,2028-05-01,2,Media,Datos Generados,Carretera,0.6371994479826515
2028,5,Canadá,11234,Media,Individual,13.1,71.6,Baleares,Puerto,8.26,13.0,71.6,2028-05-01,2,Media,Datos Generados,Puerto,0.5644473063288853
2028,5,Canadá,1182,Media,Individual,13.0,66.0,Cataluña,Tren,8.28,12.9,66.0,2028-05-01,2,Media,Datos Generados,Puerto,0.48822803585378616
2028,5,China,11243,Media-Alta,Individual,21.4,70.2,Comunidad de Madrid,Aeropuerto,8.13,21.3,70.2,2028-05-01,2,Media,Datos Generados,Carretera,0.4226246438746439
2028,5,China,24,Media-Alta,Individual,20.700000000000003,73.0,Cataluña,Carretera,8.29,20.6,73.0,2028-05-01,2,Media,Datos Generados,Carretera,0.5638853692438471
2028,5,China,788,Media-Alta,Paquete,21.8,72.8,Cataluña,Puerto,8.42,21.7,72.8,2028-05-01,2,Media,Datos Generados,Tren,0.4823659237635688
2028,5,China,84,Media-Alta,Individual,20.200000000000003,70.8,Cataluña,Tren,8.18,20.1,70.8,2028-05-01,2,Media,Datos Generados,Tren,0.40659129020807283
2028,5,Corea del Sur,21817,Media-Alta,Paquete,19.9,99.8,Cataluña,Aeropuerto,8.38,19.8,99.8,2028-05-01,2,Media,Datos Generados,Aeropuerto,0.7466666666666667
2028,5,Corea del Sur,21,Media-Alta,Paquete,20.700000000000003,80.0,Cataluña,Carretera,8.54,20.6,80.0,2028-05-01,2,Media,Datos Generados,Carretera,0.6095048370658592
2028,5,Corea del Sur,21,Media-Alta,Individual,19.0,97.6,Cataluña,Puerto,8.25,18.9,97.6,2028-05-01,2,Media,Datos Generados,Puerto,0.5373867014627884
2028,5,Corea del Sur,87,Media-Alta,Individual,20.0,87.8,Comunidad de Madrid,Tren,8.36,19.9,87.8,2028-05-01,2,Media,Datos Generados,Tren,0.4093963617276569
2028,5,Dinamarca,69287,Media,Individual,11.1,54.7,Canarias,Aeropuerto,8.32,11.0,54.7,2028-05-01,2,Media,Datos Generados,Aeropuerto,0.9966460905349794
2028,5,Dinamarca,1349,Media,Individual,11.0,54.5,Comunidad Valenciana,Carretera,8.38,10.9,54.5,2028-05-01,2,Media,Datos Generados,Carretera,0.650818922810584
2028,5,Dinamarca,426,Media,Paquete,14.0,50.1,Andalucía,Puerto,8.58,13.9,50.1,2028-05-01,2,Media,Datos Generados,Puerto,0.8471612769424977
2028,5,Dinamarca,70,Media,Individual,14.5,48.0,Canarias,Tren,8.18,14.4,48.0,2028-05-01,2,Media,Datos Generados,Tren,0.7458742150040522
2028,5,EE.UU.,376000,Media,Individual,18.9,89.6,Cataluña,Aeropuerto,8.25,18.8,89.6,2028-05-01,2,Media,Datos Generados,Aeropuerto,0.9766666666666667
2028,5,EE.UU.,8673,Media,Individual,18.5,92.4,Cataluña,Carretera,8.35,18.4,92.4,2028-05-01,2,Media,Datos Generados,Carretera,0.6618168997668997
2028,5,EE.UU.,42934,Media,Individual,18.5,89.9,Andalucía,Puerto,8.29,18.4,89.9,2028-05-01,2,Media,Datos Generados,Aeropuerto,0.6499794238683128
2028,5,EE.UU.,6071,Media,Individual,15.7,82.8,Cataluña,Tren,8.26,15.6,82.8,2028-05-01,2,Media,Datos Generados,Tren,0.5043207976974101
2028,5,Finlandia,34893,Media-Alta,Paquete,13.4,42.2,Canarias,Aeropuerto,8.53,13.3,42.2,2028-05-01,2,Media,Datos Generados,Aeropuerto,0.698161242050131
2028,5,Finlandia,391,Media-Alta,Individual,14.1,49.7,Andalucía,Carretera,8.41,14.0,49.7,2028-05-01,2,Media,Datos Generados,Puerto,0.6833685374706587
2028,5,Finlandia,320,Media-Alta,Paquete,10.8,45.2,Canarias,Puerto,8.65,10.7,45.2,2028-05-01,2,Media,Datos Generados,Puerto,0.7202373582554846
2028,5,Finlandia,35,Media-Alta,Paquete,11.3,49.4,Andalucía,Tren,8.33,11.2,49.4,2028-05-01,2,Media,Datos Generados,Tren,0.894943155990173
2028,5,Francia,567653,Media-Alta,Individual,15.4,43.2,Cataluña,Aeropuerto,8.49,15.3,43.2,2028-05-01,2,Media,Datos Generados,Carretera,0.7766666666666666
2028,5,Francia,1086314,Media-Alta,Individual,15.6,48.2,Cataluña,Carretera,8.26,15.5,48.2,2028-05-01,2,Media,Datos Generados,Carretera,0.7
2028,5,Francia,20274,Media-Alta,Individual,15.6,44.4,Comunidad Valenciana,Puerto,8.47,15.5,44.4,2028-05-01,2,Media,Datos Generados,Aeropuerto,0.7642573099415205
2028,5,Francia,15205,Media-Alta,Individual,14.7,49.3,Cataluña,Tren,8.07,14.6,49.3,2028-05-01,2,Media,Datos Generados,Aeropuerto,0.3823684210526316
2028,5,Irlanda,234683,Media-Alta,Individual,11.6,47.1,Canarias,Aeropuerto,8.47,11.5,47.1,2028-05-01,2,Media,Datos Generados,Aeropuerto,0.9563154894420832
2028,5,Irlanda,3148,Media-Alta,Individual,13.4,49.8,Andalucía,Carretera,8.3,13.3,49.8,2028-05-01,2,Media,Datos Generados,Puerto,0.588808504605634
2028,5,Irlanda,4359,Media-Alta,Individual,11.7,44.5,Andalucía,Puerto,8.31,11.6,44.5,2028-05-01,2,Media,Datos Generados,Puerto,0.5263363450495189
2028,5,Irlanda,0,Media-Alta,Individual,13.6,42.1,Andalucía,Tren,8.12,13.5,42.1,2028-05-01,2,Media,Datos Generados,Tren,0.9528798920377868
2028,5,Italia,414265,Media-Alta,Paquete,19.6,54.5,Cataluña,Aeropuerto,8.35,19.5,54.5,2028-05-01,2,Media,Datos Generados,Aeropuerto,0.9757309941520468
2028,5,Italia,13604,Media-Alta,Paquete,18.6,45.1,Andalucía,Carretera,8.53,18.5,45.1,2028-05-01,2,Media,Datos Generados,Carretera,0.5868872427983539
2028,5,Italia,10532,Media-Alta,Individual,19.200000000000003,54.8,Andalucía,Puerto,8.49,19.1,54.8,2028-05-01,2,Media,Datos Generados,Puerto,0.7098299808493307
2028,5,Italia,0,Media-Alta,Individual,17.5,49.1,Cataluña,Tren,8.38,17.4,49.1,2028-05-01,2,Media,Datos Generados,Tren,0.902497175458571
2028,5,Japón,7357,Media-Alta,Individual,21.9,38.6,Cataluña,Aeropuerto,8.48,21.8,38.6,2028-05-01,2,Media,Datos Generados,Carretera,0.3590011202248044
2028,5,Japón,0,Media-Alta,Paquete,18.1,38.7,Cataluña,Carretera,8.35,18.0,38.7,2028-05-01,2,Media,Datos Generados,Carretera,0.7119538575850977
2028,5,Japón,158,Media-Alta,Individual,20.1,36.9,Comunidad de Madrid,Puerto,8.33,20.0,36.9,2028-05-01,2,Media,Datos Generados,Tren,0.5529216395060047
2028,5,Japón,37,Media-Alta,Individual,19.200000000000003,35.2,Cataluña,Tren,8.17,19.1,35.2,2028-05-01,2,Media,Datos Generados,Tren,0.3799215876381928
2028,5,Luxemburgo,32706,Media-Alta,Paquete,12.3,54.8,Cataluña,Aeropuerto,8.73,12.2,54.8,2028-05-01,2,Media,Datos Generados,Aeropuerto,0.8615151515151517
2028,5,Luxemburgo,6098,Media-Alta,Individual,15.4,52.0,Canarias,Carretera,8.15,15.3,52.0,2028-05-01,2,Media,Datos Generados,Carretera,0.5751544636463496
2028,5,Luxemburgo,39,Media-Alta,Individual,12.1,54.1,Comunidad de Madrid,Puerto,8.2,12.0,54.1,2028-05-01,2,Media,Datos Generados,Puerto,0.7135556392659931
2028,5,Luxemburgo,0,Media-Alta,Paquete,13.2,58.9,Baleares,Tren,8.48,13.1,58.9,2028-05-01,2,Media,Datos Generados,Tren,0.9307301446733621
2028,5,México,141914,Media-Alta,Individual,24.3,34.2,Comunidad de Madrid,Aeropuerto,8.12,24.2,34.2,2028-05-01,2,Media,Datos Generados,Aeropuerto,0.9664609053497942
2028,5,México,1682,Media-Alta,Paquete,27.5,38.5,Comunidad de Madrid,Carretera,8.78,27.4,38.5,2028-05-01,2,Media,Datos Generados,Carretera,0.4830642964690046
2028,5,México,8257,Media-Alta,Individual,26.9,36.3,Comunidad de Madrid,Puerto,8.12,26.8,36.3,2028-05-01,2,Media,Datos Generados,Aeropuerto,0.3638888888888889
2028,5,México,1070,Media-Alta,Individual,24.6,32.4,Comunidad de Madrid,Tren,8.07,24.5,32.4,2028-05-01,2,Media,Datos Generados,Puerto,0.4466795735129068
2028,5,Noruega,96809,Media-Alta,Individual,8.2,46.0,Canarias,Aeropuerto,8.08,8.1,46.0,2028-05-01,2,Media,Datos Generados,Aeropuerto,0.9699794238683127
2028,5,Noruega,3129,Media-Alta,Paquete,10.5,50.1,Canarias,Carretera,8.4,10.4,50.1,2028-05-01,2,Media,Datos Generados,Carretera,0.8277746516586086
2028,5,Noruega,1009,Media-Alta,Paquete,7.199999999999999,48.0,Canarias,Puerto,8.56,7.1,48.0,2028-05-01,2,Media,Datos Generados,Puerto,0.650986019005285
2028,5,Noruega,0,Media-Alta,Individual,10.9,50.3,Comunidad Valenciana,Tren,8.42,10.8,50.3,2028-05-01,2,Media,Datos Generados,Tren,0.8780654514184857
2028,5,Países Bajos,387396,Media-Alta,Paquete,12.7,50.7,Canarias,Aeropuerto,8.61,12.6,50.7,2028-05-01,2,Media,Datos Generados,Aeropuerto,0.9798333333333333
2028,5,Países Bajos,46557,Media-Alta,Individual,12.6,45.8,Cataluña,Carretera,8.2,12.5,45.8,2028-05-01,2,Media,Datos Generados,Aeropuerto,0.8288888888888889
2028,5,Países Bajos,4392,Media-Alta,Individual,15.1,51.6,Cataluña,Puerto,8.15,15.0,51.6,2028-05-01,2,Media,Datos Generados,Puerto,0.6633331536544572
2028,5,Países Bajos,878,Media-Alta,Paquete,14.1,49.4,Andalucía,Tren,8.42,14.0,49.4,2028-05-01,2,Media,Datos Generados,Puerto,0.5064710435128511
2028,5,Polonia,224467,Media-Alta,Paquete,14.7,54.2,Baleares,Aeropuerto,8.33,14.6,54.2,2028-05-01,2,Media,Datos Generados,Aeropuerto,0.9489003930591506
2028,5,Polonia,3442,Media-Alta,Paquete,14.3,53.5,Comunidad Valenciana,Carretera,8.62,14.2,53.5,2028-05-01,2,Media,Datos Generados,Carretera,0.6450449893387756
2028,5,Polonia,1607,Media-Alta,Individual,13.3,53.7,Cataluña,Puerto,8.29,13.2,53.7,2028-05-01,2,Media,Datos Generados,Carretera,0.4880652693175719
2028,5,Polonia,0,Media-Alta,Individual,16.1,53.2,Baleares,Tren,8.23,16.0,53.2,2028-05-01,2,Media,Datos Generados,Tren,0.9243277012705315
2028,5,Portugal,117825,Media-Alta,Individual,15.3,58.5,Galicia,Aeropuerto,8.46,15.2,58.5,2028-05-01,2,Media,Datos Generados,Carretera,0.6935390946502057
2028,5,Portugal,325595,Media-Alta,Individual,16.8,64.8,Galicia,Carretera,8.1,16.7,64.8,2028-05-01,2,Media,Datos Generados,Carretera,0.5276023391812866
2028,5,Portugal,4946,Media-Alta,Individual,14.5,54.4,Andalucía,Puerto,8.21,14.4,54.4,2028-05-01,2,Media,Datos Generados,Puerto,0.47307920135884957
2028,5,Portugal,1348,Media-Alta,Individual,14.5,68.1,Galicia,Tren,8.46,14.4,68.1,2028-05-01,2,Media,Datos Generados,Puerto,0.48084126984126985
2028,5,Reino Unido,2145879,Media-Alta,Paquete,12.5,53.1,Canarias,Aeropuerto,8.44,12.4,53.1,2028-05-01,2,Media,Datos Generados,Aeropuerto,0.9833333333333333
2028,5,Reino Unido,26383,Media-Alta,Individual,11.1,52.3,Baleares,Carretera,8.42,11.0,52.3,2028-05-01,2,Media,Datos Generados,Carretera,0.7248214285714285
2028,5,Reino Unido,24184,Media-Alta,Individual,12.1,47.9,Andalucía,Puerto,8.4,12.0,47.9,2028-05-01,2,Media,Datos Generados,Carretera,0.5752380952380952
2028,5,Reino Unido,2198,Media-Alta,Individual,12.7,46.1,Baleares,Tren,8.43,12.6,46.1,2028-05-01,2,Media,Datos Generados,Carretera,0.4786406340792708
2028,5,República Checa,122889,Alta,Individual,21.700000000000003,48.5,Cataluña,Aeropuerto,8.41,21.6,48.5,2028-05-01,2,Media,Datos Generados,Aeropuerto,0.98
2028,5,República Checa,2526,Alta,Paquete,21.8,45.8,Comunidad Valenciana,Carretera,8.72,21.7,45.8,2028-05-01,2,Media,Datos Generados,Carretera,0.6908014066698278
2028,5,República Checa,757,Alta,Paquete,19.9,42.5,Cataluña,Puerto,8.35,19.8,42.5,2028-05-01,2,Media,Datos Generados,Puerto,0.44045009685730785
2028,5,República Checa,0,Alta,Individual,19.0,46.8,Cataluña,Tren,8.1,18.9,46.8,2028-05-01,2,Media,Datos Generados,Tren,0.8218239396729661
2028,5,Rusia,3964,Media,Individual,19.9,41.8,Comunidad de Madrid,Aeropuerto,8.66,19.8,41.8,2028-05-01,2,Media,Datos Generados,Carretera,0.4495909090909091
2028,5,Rusia,20,Media,Individual,18.8,44.8,Comunidad de Madrid,Carretera,8.4,18.7,44.8,2028-05-01,2,Media,Datos Generados,Carretera,0.5124291236656023
2028,5,Rusia,73,Media,Individual,20.200000000000003,42.8,Cataluña,Puerto,8.45,20.1,42.8,2028-05-01,2,Media,Datos Generados,Tren,0.45198219637247783
2028,5,Rusia,20,Media,Individual,20.1,46.5,Cataluña,Tren,8.43,20.0,46.5,2028-05-01,2,Media,Datos Generados,Tren,0.5961729761803997
2028,5,Suecia,78528,Media-Alta,Individual,21.0,48.7,Andalucía,Aeropuerto,8.36,20.9,48.7,2028-05-01,2,Media,Datos Generados,Aeropuerto,0.9531275720164609
2028,5,Suecia,1124,Media-Alta,Individual,21.200000000000003,41.2,Baleares,Carretera,8.3,21.1,41.2,2028-05-01,2,Media,Datos Generados,Carretera,0.4993020582502007
2028,5,Suecia,401,Media-Alta,Paquete,20.1,43.2,Andalucía,Puerto,8.69,20.0,43.2,2028-05-01,2,Media,Datos Generados,Puerto,0.5165088949535882
2028,5,Suecia,240,Media-Alta,Paquete,18.5,45.5,Andalucía,Tren,8.83,18.4,45.5,2028-05-01,2,Media,Datos Generados,Puerto,0.4958584324290846
2028,5,Suiza,202304,Media-Alta,Individual,21.4,43.7,Baleares,Aeropuerto,8.37,21.3,43.7,2028-05-01,2,Media,Datos Generados,Aeropuerto,0.962233726392484
2028,5,Suiza,29201,Media-Alta,Individual,21.8,49.5,Canarias,Carretera,8.69,21.7,49.5,2028-05-01,2,Media,Datos Generados,Carretera,0.8
2028,5,Suiza,1167,Media-Alta,Paquete,19.5,41.5,Andalucía,Puerto,8.86,19.4,41.5,2028-05-01,2,Media,Datos Generados,Puerto,0.6806869724478418
2028,5,Suiza,701,Media-Alta,Individual,18.700000000000003,40.1,Cataluña,Tren,8.57,18.6,40.1,2028-05-01,2,Media,Datos Generados,Tren,0.6658137973304337
2028,6,Alemania,1384349,Alta,Paquete,25.3,22.98129384374999,Canarias,Aeropuerto,8.8,25.2,29.7,2028-06-01,2,Media-Alta,Datos Generados,Aeropuerto,0.9266666666666666
2028,6,Alemania,79696,Alta,Individual,25.9,19.112389156249996,Canarias,Carretera,8.6,25.8,24.7,2028-06-01,2,Media-Alta,Datos Generados,Aeropuerto,0.5706060606060607
2028,6,Alemania,10330,Alta,Individual,25.8,15.862509218749995,Canarias,Puerto,8.61,25.7,20.5,2028-06-01,2,Media-Alta,Datos Generados,Puerto,0.8033333333333333
2028,6,Alemania,1476,Alta,Paquete,22.3,17.874339656249997,Baleares,Tren,8.93,22.2,23.1,2028-06-01,2,Media-Alta,Datos Generados,Tren,0.64
