Año,mes,Pais,Num_Turistas,Estacionalidad,Organizacion_Viaje,Temperatura_Media,Precipitacion_Media,Destino_Principal,Medio_Acceso,Num_Vuelos,Num_Asientos,Num_Pasajeros,Satisfaccion
2021,5,Portugal,398,Media-Alta,Individual,16.4,56.9,Andalucía,Puerto,10540,1461389,945150,8.49
2021,5,Portugal,99,Media-Alta,Individual,17.3,58.7,Cataluña,Tren,10540,1461389,945150,8.27
2021,6,Portugal,20483,Media-Alta,Individual,20.1,47.4,Andalucía,Aeropuerto,10540,1461389,945150,8.48
2021,6,Portugal,78352,Media-Alta,Individual,20.0,34.9,Galicia,Carretera,10540,1461389,945150,8.61
2021,6,Portugal,398,Media-Alta,Individual,17.6,45.9,Extremadura,Puerto,10540,1461389,945150,8.79
2021,6,Portugal,99,Media-Alta,Individual,18.4,43.2,Galicia,Tren,10540,1461389,945150,8.54
2021,7,Portugal,20483,Media-Alta,Individual,19.4,12.0,Galicia,Aeropuerto,10540,1461389,945150,8.43
2021,7,Portugal,78352,Media-Alta,Individual,19.6,13.1,Galicia,Carretera,10540,1461389,945150,8.51
2021,7,Portugal,398,Media-Alta,Individual,20.2,25.2,Galicia,Puerto,10540,1461389,945150,8.77
2021,7,Portugal,99,Media-Alta,Individual,20.1,21.4,Galicia,Tren,10540,1461389,945150,8.73
2021,8,Portugal,20483,Media-Alta,Individual,21.9,26.6,Comunidad de Madrid,Aeropuerto,10540,1461389,945150,8.7
2021,8,Portugal,78352,Media-Alta,Individual,19.2,23.6,Galicia,Carretera,10540,1461389,945150,8.54
2021,8,Portugal,398,Media-Alta,Individual,21.5,10.8,Extremadura,Puerto,10540,1461389,945150,8.77
2021,8,Portugal,99,Media-Alta,Individual,19.9,13.9,Galicia,Tren,10540,1461389,945150,8.42
2021,9,Portugal,20483,Media-Alta,Individual,21.1,44.0,Galicia,Aeropuerto,10540,1461389,945150,8.14
2021,9,Portugal,78352,Media-Alta,Individual,20.3,43.8,Extremadura,Carretera,10540,1461389,945150,8.24
2021,9,Portugal,398,Media-Alta,Individual,21.4,42.3,Comunidad de Madrid,Puerto,10540,1461389,945150,8.38
2021,9,Portugal,99,Media-Alta,Individual,21.7,36.3,Galicia,Tren,10540,1461389,945150,8.34
2021,10,Portugal,20483,Media-Alta,Individual,17.4,75.2,Galicia,Aeropuerto,10540,1461389,945150,8.35
2021,10,Portugal,78352,Media-Alta,Individual,16.0,76.4,Galicia,Carretera,10540,1461389,945150,8.47
2021,10,Portugal,398,Media-Alta,Individual,14.9,66.7,Galicia,Puerto,10540,1461389,945150,8.31
2021,10,Portugal,99,Media-Alta,Individual,16.3,63.8,Andalucía,Tren,10540,1461389,945150,8.45
2021,11,Portugal,20483,Media-Alta,Individual,13.5,96.5,Galicia,Aeropuerto,10540,1461389,945150,8.39
2021,11,Portugal,78352,Media-Alta,Individual,11.1,109.0,Andalucía,Carretera,10540,1461389,945150,8.45
2021,11,Portugal,398,Media-Alta,Individual,14.1,106.0,Cataluña,Puerto,10540,1461389,945150,8.49
2021,11,Portugal,99,Media-Alta,Individual,12.8,102.1,Comunidad de Madrid,Tren,10540,1461389,945150,8.37
2021,12,Portugal,20483,Media-Alta,Individual,12.4,108.7,Andalucía,Aeropuerto,10540,1461389,945150,8.38
2021,12,Portugal,78352,Media-Alta,Individual,12.5,106.5,Andalucía,Carretera,10540,1461389,945150,8.48
2021,12,Portugal,398,Media-Alta,Individual,11.6,100.3,Cataluña,Puerto,10540,1461389,945150,8.33
2021,12,Portugal,99,Media-Alta,Individual,10.3,111.1,Comunidad de Madrid,Tren,10540,1461389,945150,8.12
2022,1,Portugal,46891,Media-Alta,Individual,11.5,108.8,Galicia,Aeropuerto,22431,3407070,2662110,8.43
2022,1,Portugal,152545,Media-Alta,Individual,9.2,108.1,Galicia,Carretera,22431,3407070,2662110,8.22
2022,1,Portugal,1409,Media-Alta,Individual,11.1,110.9,Andalucía,Puerto,22431,3407070,2662110,8.39
2022,1,Portugal,402,Media-Alta,Individual,8.2,102.9,Extremadura,Tren,22431,3407070,2662110,8.0
2022,2,Portugal,46891,Media-Alta,Paquete,9.7,105.6,Extremadura,Aeropuerto,22431,3407070,2662110,8.47
2022,2,Portugal,152545,Media-Alta,Individual,10.6,109.0,Andalucía,Carretera,22431,3407070,2662110,8.17
2022,2,Portugal,1409,Media-Alta,Individual,10.0,105.4,Galicia,Puerto,22431,3407070,2662110,8.35
2022,2,Portugal,402,Media-Alta,Individual,12.6,102.6,Galicia,Tren,22431,3407070,2662110,8.17
2022,3,Portugal,46891,Media-Alta,Individual,11.2,78.9,Galicia,Aeropuerto,22431,3407070,2662110,8.51
2022,3,Portugal,152545,Media-Alta,Individual,14.6,81.7,Galicia,Carretera,22431,3407070,2662110,8.46
2022,3,Portugal,1409,Media-Alta,Individual,11.7,82.4,Andalucía,Puerto,22431,3407070,2662110,8.38
2022,3,Portugal,402,Media-Alta,Individual,12.7,73.5,Andalucía,Tren,22431,3407070,2662110,8.46
2022,4,Portugal,46891,Media-Alta,Individual,14.4,66.9,Comunidad de Madrid,Aeropuerto,22431,3407070,2662110,8.17
2022,4,Portugal,152545,Media-Alta,Individual,12.3,73.2,Andalucía,Carretera,22431,3407070,2662110,8.5
2022,4,Portugal,1409,Media-Alta,Individual,15.9,77.2,Andalucía,Puerto,22431,3407070,2662110,8.4
2022,4,Portugal,402,Media-Alta,Paquete,15.3,63.6,Galicia,Tren,22431,3407070,2662110,8.65
2022,5,Portugal,46891,Media-Alta,Individual,15.9,64.6,Extremadura,Aeropuerto,22431,3407070,2662110,8.47
2022,5,Portugal,152545,Media-Alta,Individual,15.8,65.0,Andalucía,Carretera,22431,3407070,2662110,8.02
2022,5,Portugal,1409,Media-Alta,Individual,14.3,68.8,Andalucía,Puerto,22431,3407070,2662110,8.5
2022,5,Portugal,402,Media-Alta,Paquete,17.6,59.3,Galicia,Tren,22431,3407070,2662110,8.3
2022,6,Portugal,46891,Media-Alta,Individual,19.1,37.3,Galicia,Aeropuerto,22431,3407070,2662110,8.66
2022,6,Portugal,152545,Media-Alta,Individual,19.8,48.0,Galicia,Carretera,22431,3407070,2662110,8.55
2022,6,Portugal,1409,Media-Alta,Paquete,19.6,48.8,Andalucía,Puerto,22431,3407070,2662110,8.97
2022,6,Portugal,402,Media-Alta,Individual,20.0,40.2,Galicia,Tren,22431,3407070,2662110,8.48
2022,7,Portugal,46891,Media-Alta,Individual,21.1,17.4,Andalucía,Aeropuerto,22431,3407070,2662110,8.75
2022,7,Portugal,152545,Media-Alta,Individual,22.1,23.5,Andalucía,Carretera,22431,3407070,2662110,8.45
2022,7,Portugal,1409,Media-Alta,Individual,20.0,12.8,Comunidad de Madrid,Puerto,22431,3407070,2662110,8.62
2022,7,Portugal,402,Media-Alta,Individual,22.6,24.5,Andalucía,Tren,22431,3407070,2662110,8.41
2022,8,Portugal,46891,Media-Alta,Paquete,22.5,19.7,Andalucía,Aeropuerto,22431,3407070,2662110,9.08
2022,8,Portugal,152545,Media-Alta,Individual,19.9,27.9,Castilla y León,Carretera,22431,3407070,2662110,8.64
2022,8,Portugal,1409,Media-Alta,Individual,22.2,29.0,Andalucía,Puerto,22431,3407070,2662110,8.78
2022,8,Portugal,402,Media-Alta,Individual,20.4,10.9,Galicia,Tren,22431,3407070,2662110,8.72
2022,9,Portugal,46891,Media-Alta,Individual,22.0,42.5,Comunidad de Madrid,Aeropuerto,22431,3407070,2662110,8.49
2022,9,Portugal,152545,Media-Alta,Individual,20.4,33.9,Andalucía,Carretera,22431,3407070,2662110,8.29
2022,9,Portugal,1409,Media-Alta,Individual,19.1,31.2,Andalucía,Puerto,22431,3407070,2662110,8.13
2022,9,Portugal,402,Media-Alta,Paquete,20.4,42.0,Comunidad de Madrid,Tren,22431,3407070,2662110,8.31
2022,10,Portugal,46891,Media-Alta,Individual,17.8,65.1,Andalucía,Aeropuerto,22431,3407070,2662110,8.33
2022,10,Portugal,152545,Media-Alta,Paquete,17.9,68.5,Galicia,Carretera,22431,3407070,2662110,8.88
2022,10,Portugal,1409,Media-Alta,Paquete,15.6,61.6,Andalucía,Puerto,22431,3407070,2662110,8.79
2022,10,Portugal,402,Media-Alta,Paquete,15.9,79.5,Castilla y León,Tren,22431,3407070,2662110,8.76
2022,11,Portugal,46891,Media-Alta,Individual,14.6,96.1,Comunidad de Madrid,Aeropuerto,22431,3407070,2662110,8.44
2022,11,Portugal,152545,Media-Alta,Individual,14.1,97.8,Castilla y León,Carretera,22431,3407070,2662110,8.32
2022,11,Portugal,1409,Media-Alta,Paquete,11.2,100.7,Andalucía,Puerto,22431,3407070,2662110,8.79
2022,11,Portugal,402,Media-Alta,Individual,13.2,97.8,Andalucía,Tren,22431,3407070,2662110,8.4
2022,12,Portugal,46891,Media-Alta,Individual,12.2,118.2,Comunidad de Madrid,Aeropuerto,22431,3407070,2662110,8.05
2022,12,Portugal,152545,Media-Alta,Individual,9.7,107.8,Comunidad de Madrid,Carretera,22431,3407070,2662110,8.22
2022,12,Portugal,1409,Media-Alta,Individual,12.2,101.5,Galicia,Puerto,22431,3407070,2662110,8.23
2022,12,Portugal,402,Media-Alta,Individual,10.4,113.5,Galicia,Tren,22431,3407070,2662110,8.42
2023,1,Portugal,61169,Media-Alta,Individual,8.2,101.9,Andalucía,Aeropuerto,26207,4279174,3438909,8.45
2023,1,Portugal,169033,Media-Alta,Individual,11.9,110.1,Cataluña,Carretera,26207,4279174,3438909,8.28
2023,1,Portugal,2568,Media-Alta,Individual,9.5,112.0,Galicia,Puerto,26207,4279174,3438909,8.09
2023,1,Portugal,700,Media-Alta,Individual,11.0,112.6,Cataluña,Tren,26207,4279174,3438909,8.13
2023,2,Portugal,61169,Media-Alta,Individual,11.9,93.2,Andalucía,Aeropuerto,26207,4279174,3438909,8.37
2023,2,Portugal,169033,Media-Alta,Individual,10.3,106.8,Cataluña,Carretera,26207,4279174,3438909,8.32
2023,2,Portugal,2568,Media-Alta,Individual,10.1,97.7,Andalucía,Puerto,26207,4279174,3438909,8.19
2023,2,Portugal,700,Media-Alta,Individual,9.2,95.5,Cataluña,Tren,26207,4279174,3438909,8.45
2023,3,Portugal,61169,Media-Alta,Individual,12.6,73.6,Cataluña,Aeropuerto,26207,4279174,3438909,8.48
2023,3,Portugal,169033,Media-Alta,Individual,12.7,70.4,Baleares,Carretera,26207,4279174,3438909,8.5
2023,3,Portugal,2568,Media-Alta,Individual,11.2,76.7,Andalucía,Puerto,26207,4279174,3438909,8.45
2023,3,Portugal,700,Media-Alta,Individual,13.6,72.8,Galicia,Tren,26207,4279174,3438909,8.32
2023,4,Portugal,61169,Media-Alta,Individual,13.4,78.4,Andalucía,Aeropuerto,26207,4279174,3438909,8.34
2023,4,Portugal,169033,Media-Alta,Individual,15.0,68.7,Cataluña,Carretera,26207,4279174,3438909,8.24
2023,4,Portugal,2568,Media-Alta,Individual,13.9,69.0,Galicia,Puerto,26207,4279174,3438909,8.23
2023,4,Portugal,700,Media-Alta,Individual,15.4,74.1,Galicia,Tren,26207,4279174,3438909,8.12
2023,5,Portugal,61169,Media-Alta,Individual,15.2,58.5,Galicia,Aeropuerto,26207,4279174,3438909,8.46
2023,5,Portugal,169033,Media-Alta,Individual,16.7,64.8,Galicia,Carretera,26207,4279174,3438909,8.1
2023,5,Portugal,2568,Media-Alta,Individual,14.4,54.4,Andalucía,Puerto,26207,4279174,3438909,8.21
2023,5,Portugal,700,Media-Alta,Individual,14.4,68.1,Galicia,Tren,26207,4279174,3438909,8.46
2023,6,Portugal,61169,Media-Alta,Individual,17.5,46.8,Cataluña,Aeropuerto,26207,4279174,3438909,8.42
2023,6,Portugal,169033,Media-Alta,Individual,19.9,41.0,Galicia,Carretera,26207,4279174,3438909,8.53
2023,6,Portugal,2568,Media-Alta,Individual,19.4,34.8,Cataluña,Puerto,26207,4279174,3438909,8.63
2023,6,Portugal,700,Media-Alta,Individual,19.3,42.9,Andalucía,Tren,26207,4279174,3438909,8.67
2023,7,Portugal,61169,Media-Alta,Individual,19.9,10.6,Galicia,Aeropuerto,26207,4279174,3438909,8.78
2023,7,Portugal,169033,Media-Alta,Individual,22.1,16.1,Galicia,Carretera,26207,4279174,3438909,8.41
2023,7,Portugal,2568,Media-Alta,Individual,20.6,19.3,Andalucía,Puerto,26207,4279174,3438909,8.4
2023,7,Portugal,700,Media-Alta,Individual,22.8,20.4,Andalucía,Tren,26207,4279174,3438909,8.6
2023,8,Portugal,61169,Media-Alta,Individual,19.8,25.2,Comunidad de Madrid,Aeropuerto,26207,4279174,3438909,8.6
2023,8,Portugal,169033,Media-Alta,Individual,21.0,26.4,Galicia,Carretera,26207,4279174,3438909,8.42
2023,8,Portugal,2568,Media-Alta,Individual,22.6,23.5,Galicia,Puerto,26207,4279174,3438909,8.49
2023,8,Portugal,700,Media-Alta,Individual,22.2,21.6,Cataluña,Tren,26207,4279174,3438909,8.7
2023,9,Portugal,61169,Media-Alta,Individual,19.4,34.1,Galicia,Aeropuerto,26207,4279174,3438909,8.24
2023,9,Portugal,169033,Media-Alta,Individual,18.0,49.9,Cataluña,Carretera,26207,4279174,3438909,8.17
2023,9,Portugal,2568,Media-Alta,Individual,20.6,45.4,Cataluña,Puerto,26207,4279174,3438909,8.44
2023,9,Portugal,700,Media-Alta,Paquete,18.1,36.0,Andalucía,Tren,26207,4279174,3438909,8.56
2023,10,Portugal,61169,Media-Alta,Individual,15.7,76.1,Comunidad de Madrid,Aeropuerto,26207,4279174,3438909,8.4
2023,10,Portugal,169033,Media-Alta,Individual,16.0,69.2,Galicia,Carretera,26207,4279174,3438909,8.4
2023,10,Portugal,2568,Media-Alta,Individual,16.4,72.2,Andalucía,Puerto,26207,4279174,3438909,8.57
2023,10,Portugal,700,Media-Alta,Individual,17.3,60.4,Andalucía,Tren,26207,4279174,3438909,8.56
2023,11,Portugal,61169,Media-Alta,Individual,14.3,102.2,Cataluña,Aeropuerto,26207,4279174,3438909,8.31
2023,11,Portugal,169033,Media-Alta,Paquete,11.4,92.0,Galicia,Carretera,26207,4279174,3438909,8.82
2023,11,Portugal,2568,Media-Alta,Individual,13.9,105.1,Galicia,Puerto,26207,4279174,3438909,8.57
2023,11,Portugal,700,Media-Alta,Individual,14.9,95.8,Cataluña,Tren,26207,4279174,3438909,8.45
2023,12,Portugal,61169,Media-Alta,Individual,12.7,114.0,Galicia,Aeropuerto,26207,4279174,3438909,8.48
2023,12,Portugal,169033,Media-Alta,Individual,9.2,109.9,Andalucía,Carretera,26207,4279174,3438909,8.25
2023,12,Portugal,2568,Media-Alta,Paquete,10.5,113.1,Andalucía,Puerto,26207,4279174,3438909,8.43
2023,12,Portugal,700,Media-Alta,Individual,12.7,101.3,Cataluña,Tren,26207,4279174,3438909,8.14
2019,1,Reino Unido,1447925,Media-Alta,Individual,5.1,76.3,Cataluña,Aeropuerto,No disponible,No disponible,No disponible,8.42
2019,1,Reino Unido,37511,Media-Alta,Paquete,5.6,72.3,Baleares,Carretera,No disponible,No disponible,No disponible,8.49
2019,1,Reino Unido,12004,Media-Alta,Individual,4.2,73.5,Baleares,Puerto,No disponible,No disponible,No disponible,8.04
2019,1,Reino Unido,1500,Media-Alta,Individual,7.4,76.1,Baleares,Tren,No disponible,No disponible,No disponible,8.18
2019,2,Reino Unido,1447925,Media-Alta,Individual,7.2,66.4,Comunidad Valenciana,Aeropuerto,No disponible,No disponible,No disponible,8.0
2019,2,Reino Unido,37511,Media-Alta,Individual,7.1,65.4,Cataluña,Carretera,No disponible,No disponible,No disponible,8.42
2019,2,Reino Unido,12004,Media-Alta,Individual,7.8,61.5,Baleares,Puerto,No disponible,No disponible,No disponible,8.32
2019,2,Reino Unido,1500,Media-Alta,Paquete,6.7,69.7,Baleares,Tren,No disponible,No disponible,No disponible,8.72
2019,3,Reino Unido,1447925,Media-Alta,Individual,9.0,52.1,Baleares,Aeropuerto,No disponible,No disponible,No disponible,8.38
2019,3,Reino Unido,37511,Media-Alta,Individual,7.3,51.0,Baleares,Carretera,No disponible,No disponible,No disponible,8.42
2019,3,Reino Unido,12004,Media-Alta,Paquete,7.8,59.1,Baleares,Puerto,No disponible,No disponible,No disponible,8.9
2019,3,Reino Unido,1500,Media-Alta,Paquete,9.7,51.9,Canarias,Tren,No disponible,No disponible,No disponible,8.8
2019,4,Reino Unido,1447925,Media-Alta,Individual,9.2,50.9,Comunidad Valenciana,Aeropuerto,No disponible,No disponible,No disponible,8.16
2019,4,Reino Unido,37511,Media-Alta,Paquete,8.8,52.0,Canarias,Carretera,No disponible,No disponible,No disponible,8.68
2019,4,Reino Unido,12004,Media-Alta,Individual,9.2,54.3,Cataluña,Puerto,No disponible,No disponible,No disponible,8.18
2019,4,Reino Unido,1500,Media-Alta,Individual,9.0,49.3,Andalucía,Tren,No disponible,No disponible,No disponible,8.18
2019,5,Reino Unido,1447925,Media-Alta,Paquete,12.6,50.3,Cataluña,Aeropuerto,No disponible,No disponible,No disponible,8.32
2019,5,Reino Unido,37511,Media-Alta,Individual,15.0,53.4,Cataluña,Carretera,No disponible,No disponible,No disponible,8.18
2019,5,Reino Unido,12004,Media-Alta,Paquete,13.9,50.7,Canarias,Puerto,No disponible,No disponible,No disponible,8.51
2019,5,Reino Unido,1500,Media-Alta,Paquete,12.6,49.0,Baleares,Tren,No disponible,No disponible,No disponible,8.6
2019,6,Reino Unido,1447925,Media-Alta,Individual,16.6,47.5,Andalucía,Aeropuerto,No disponible,No disponible,No disponible,8.42
2019,6,Reino Unido,37511,Media-Alta,Paquete,15.8,41.2,Baleares,Carretera,No disponible,No disponible,No disponible,8.97
2019,6,Reino Unido,12004,Media-Alta,Individual,14.6,42.0,Canarias,Puerto,No disponible,No disponible,No disponible,8.52
2019,6,Reino Unido,1500,Media-Alta,Paquete,16.4,43.2,Cataluña,Tren,No disponible,No disponible,No disponible,9.05
2019,7,Reino Unido,1447925,Media-Alta,Individual,16.8,54.5,Baleares,Aeropuerto,No disponible,No disponible,No disponible,8.46
2019,7,Reino Unido,37511,Media-Alta,Paquete,17.2,48.0,Baleares,Carretera,No disponible,No disponible,No disponible,8.79
2019,7,Reino Unido,12004,Media-Alta,Paquete,19.0,49.9,Comunidad Valenciana,Puerto,No disponible,No disponible,No disponible,8.78
2019,7,Reino Unido,1500,Media-Alta,Individual,16.6,53.0,Cataluña,Tren,No disponible,No disponible,No disponible,8.46
2019,8,Reino Unido,1447925,Media-Alta,Individual,16.5,48.4,Andalucía,Aeropuerto,No disponible,No disponible,No disponible,8.76
2019,8,Reino Unido,37511,Media-Alta,Individual,19.5,49.0,Canarias,Carretera,No disponible,No disponible,No disponible,8.75
2019,8,Reino Unido,12004,Media-Alta,Paquete,18.5,51.4,Andalucía,Puerto,No disponible,No disponible,No disponible,8.73
2019,8,Reino Unido,1500,Media-Alta,Individual,18.5,53.0,Cataluña,Tren,No disponible,No disponible,No disponible,8.66
2019,9,Reino Unido,1447925,Media-Alta,Individual,14.9,58.8,Canarias,Aeropuerto,No disponible,No disponible,No disponible,8.3
2019,9,Reino Unido,37511,Media-Alta,Paquete,15.8,54.7,Canarias,Carretera,No disponible,No disponible,No disponible,8.42
2019,9,Reino Unido,12004,Media-Alta,Paquete,17.7,51.7,Baleares,Puerto,No disponible,No disponible,No disponible,8.61
2019,9,Reino Unido,1500,Media-Alta,Individual,15.8,57.8,Baleares,Tren,No disponible,No disponible,No disponible,8.34
2019,10,Reino Unido,1447925,Media-Alta,Individual,11.4,68.9,Cataluña,Aeropuerto,No disponible,No disponible,No disponible,8.42
2019,10,Reino Unido,37511,Media-Alta,Paquete,11.7,64.8,Andalucía,Carretera,No disponible,No disponible,No disponible,8.78
2019,10,Reino Unido,12004,Media-Alta,Individual,14.0,67.2,Canarias,Puerto,No disponible,No disponible,No disponible,8.35
2019,10,Reino Unido,1500,Media-Alta,Individual,11.9,61.2,Andalucía,Tren,No disponible,No disponible,No disponible,8.31
2019,11,Reino Unido,1447925,Media-Alta,Individual,7.3,72.7,Baleares,Aeropuerto,No disponible,No disponible,No disponible,8.35
2019,11,Reino Unido,37511,Media-Alta,Individual,8.5,75.1,Canarias,Carretera,No disponible,No disponible,No disponible,8.47
2019,11,Reino Unido,12004,Media-Alta,Individual,7.5,71.1,Comunidad Valenciana,Puerto,No disponible,No disponible,No disponible,8.57
2019,11,Reino Unido,1500,Media-Alta,Paquete,10.7,78.3,Cataluña,Tren,No disponible,No disponible,No disponible,8.76
2019,12,Reino Unido,1447925,Media-Alta,Individual,8.7,76.4,Andalucía,Aeropuerto,No disponible,No disponible,No disponible,8.19
2019,12,Reino Unido,37511,Media-Alta,Individual,8.8,71.3,Canarias,Carretera,No disponible,No disponible,No disponible,8.29
2019,12,Reino Unido,12004,Media-Alta,Paquete,7.0,75.9,Canarias,Puerto,No disponible,No disponible,No disponible,8.41
2019,12,Reino Unido,1500,Media-Alta,Paquete,6.1,79.5,Canarias,Tren,No disponible,No disponible,No disponible,8.64
2020,1,Reino Unido,246142,Media-Alta,Individual,6.6,75.7,Canarias,Aeropuerto,38408,6934337,3990718,8.07
2020,1,Reino Unido,12333,Media-Alta,Individual,7.5,75.6,Cataluña,Carretera,38408,6934337,3990718,8.28
2020,1,Reino Unido,3674,Media-Alta,Individual,7.6,74.0,Canarias,Puerto,38408,6934337,3990718,8.12
2020,1,Reino Unido,262,Media-Alta,Individual,6.2,72.3,Andalucía,Tren,38408,6934337,3990718,8.2
2020,2,Reino Unido,246142,Media-Alta,Individual,6.1,67.9,Canarias,Aeropuerto,38408,6934337,3990718,8.4
2020,2,Reino Unido,12333,Media-Alta,Paquete,4.1,60.3,Comunidad Valenciana,Carretera,38408,6934337,3990718,8.72
2020,2,Reino Unido,3674,Media-Alta,Individual,4.5,60.2,Comunidad Valenciana,Puerto,38408,6934337,3990718,8.04
2020,2,Reino Unido,262,Media-Alta,Individual,4.4,65.5,Baleares,Tren,38408,6934337,3990718,8.01
2020,3,Reino Unido,246142,Media-Alta,Individual,6.9,57.0,Canarias,Aeropuerto,38408,6934337,3990718,8.32
2020,3,Reino Unido,12333,Media-Alta,Paquete,6.0,51.0,Andalucía,Carretera,38408,6934337,3990718,8.86
2020,3,Reino Unido,3674,Media-Alta,Individual,7.2,50.9,Andalucía,Puerto,38408,6934337,3990718,8.38
2020,3,Reino Unido,262,Media-Alta,Paquete,6.8,55.5,Canarias,Tren,38408,6934337,3990718,8.71
2020,4,Reino Unido,246142,Media-Alta,Individual,11.2,51.0,Comunidad Valenciana,Aeropuerto,38408,6934337,3990718,8.29
2020,4,Reino Unido,12333,Media-Alta,Individual,8.6,51.9,Canarias,Carretera,38408,6934337,3990718,8.36
2020,4,Reino Unido,3674,Media-Alta,Individual,11.3,50.6,Comunidad Valenciana,Puerto,38408,6934337,3990718,8.46
2020,4,Reino Unido,262,Media-Alta,Individual,8.3,46.3,Cataluña,Tren,38408,6934337,3990718,8.48
2020,5,Reino Unido,246142,Media-Alta,Individual,14.6,50.3,Comunidad Valenciana,Aeropuerto,38408,6934337,3990718,8.36
2020,5,Reino Unido,12333,Media-Alta,Individual,11.9,45.1,Baleares,Carretera,38408,6934337,3990718,8.48
2020,5,Reino Unido,3674,Media-Alta,Paquete,13.3,50.1,Comunidad Valenciana,Puerto,38408,6934337,3990718,8.33
2020,5,Reino Unido,262,Media-Alta,Paquete,14.4,47.8,Canarias,Tren,38408,6934337,3990718,8.55
2020,6,Reino Unido,246142,Media-Alta,Individual,14.7,44.0,Canarias,Aeropuerto,38408,6934337,3990718,8.8
2020,6,Reino Unido,12333,Media-Alta,Individual,14.1,44.3,Canarias,Carretera,38408,6934337,3990718,8.78
2020,6,Reino Unido,3674,Media-Alta,Paquete,17.3,47.9,Cataluña,Puerto,38408,6934337,3990718,8.89
2020,6,Reino Unido,262,Media-Alta,Individual,16.3,43.5,Andalucía,Tren,38408,6934337,3990718,8.78
2020,7,Reino Unido,246142,Media-Alta,Individual,17.3,51.4,Andalucía,Aeropuerto,38408,6934337,3990718,8.71
2020,7,Reino Unido,12333,Media-Alta,Individual,18.0,52.6,Canarias,Carretera,38408,6934337,3990718,8.6
2020,7,Reino Unido,3674,Media-Alta,Individual,18.7,52.2,Cataluña,Puerto,38408,6934337,3990718,8.7
2020,7,Reino Unido,262,Media-Alta,Individual,16.5,54.5,Canarias,Tren,38408,6934337,3990718,8.65
2020,8,Reino Unido,246142,Media-Alta,Individual,18.2,53.9,Comunidad Valenciana,Aeropuerto,38408,6934337,3990718,8.54
2020,8,Reino Unido,12333,Media-Alta,Individual,18.6,45.4,Comunidad Valenciana,Carretera,38408,6934337,3990718,8.42
2020,8,Reino Unido,3674,Media-Alta,Individual,18.8,50.5,Canarias,Puerto,38408,6934337,3990718,8.42
2020,8,Reino Unido,262,Media-Alta,Individual,17.7,49.9,Comunidad Valenciana,Tren,38408,6934337,3990718,8.54
2020,9,Reino Unido,246142,Media-Alta,Individual,16.6,57.7,Cataluña,Aeropuerto,38408,6934337,3990718,8.17
2020,9,Reino Unido,12333,Media-Alta,Paquete,17.6,59.4,Comunidad Valenciana,Carretera,38408,6934337,3990718,8.71
2020,9,Reino Unido,3674,Media-Alta,Paquete,16.4,52.0,Canarias,Puerto,38408,6934337,3990718,8.54
2020,9,Reino Unido,262,Media-Alta,Paquete,16.2,55.3,Baleares,Tren,38408,6934337,3990718,8.74
2020,10,Reino Unido,246142,Media-Alta,Individual,14.4,68.6,Canarias,Aeropuerto,38408,6934337,3990718,8.4
2020,10,Reino Unido,12333,Media-Alta,Individual,12.4,60.7,Andalucía,Carretera,38408,6934337,3990718,8.35
2020,10,Reino Unido,3674,Media-Alta,Individual,12.0,66.4,Canarias,Puerto,38408,6934337,3990718,8.49
2020,10,Reino Unido,262,Media-Alta,Individual,12.8,64.1,Canarias,Tren,38408,6934337,3990718,8.42
2020,11,Reino Unido,246142,Media-Alta,Individual,7.6,75.2,Comunidad Valenciana,Aeropuerto,38408,6934337,3990718,8.54
2020,11,Reino Unido,12333,Media-Alta,Individual,7.2,77.7,Andalucía,Carretera,38408,6934337,3990718,8.6
2020,11,Reino Unido,3674,Media-Alta,Individual,9.1,73.2,Canarias,Puerto,38408,6934337,3990718,8.31
2020,11,Reino Unido,262,Media-Alta,Individual,9.8,76.0,Cataluña,Tren,38408,6934337,3990718,8.56
2020,12,Reino Unido,246142,Media-Alta,Individual,7.7,73.4,Canarias,Aeropuerto,38408,6934337,3990718,8.04
2020,12,Reino Unido,12333,Media-Alta,Paquete,8.2,79.8,Comunidad Valenciana,Carretera,38408,6934337,3990718,8.77
2020,12,Reino Unido,3674,Media-Alta,Paquete,8.9,78.6,Canarias,Puerto,38408,6934337,3990718,8.56
2020,12,Reino Unido,262,Media-Alta,Individual,6.2,76.1,Canarias,Tren,38408,6934337,3990718,8.47
2021,1,Reino Unido,344431,Media-Alta,Individual,5.9,74.5,Canarias,Aeropuerto,47983,8567550,4982455,8.28
2021,1,Reino Unido,7885,Media-Alta,Individual,7.1,73.0,Canarias,Carretera,47983,8567550,4982455,8.14
2021,1,Reino Unido,5735,Media-Alta,Paquete,4.6,75.4,Andalucía,Puerto,47983,8567550,4982455,8.78
2021,1,Reino Unido,358,Media-Alta,Individual,4.5,71.1,Comunidad Valenciana,Tren,47983,8567550,4982455,8.39
2021,2,Reino Unido,344431,Media-Alta,Paquete,6.0,65.6,Canarias,Aeropuerto,47983,8567550,4982455,8.71
2021,2,Reino Unido,7885,Media-Alta,Individual,4.3,61.9,Canarias,Carretera,47983,8567550,4982455,8.45
2021,2,Reino Unido,5735,Media-Alta,Paquete,4.1,67.3,Baleares,Puerto,47983,8567550,4982455,8.32
2021,2,Reino Unido,358,Media-Alta,Individual,7.5,66.1,Canarias,Tren,47983,8567550,4982455,8.18
